@ref,@id,@form,@lemma,@postag,@relation
Leuven|27679|3|1,1,μέμφεσθε,μέμφομαι,v2ppie---,PRED
Leuven|27679|3|2,2,διὰ,διά,r--------,AuxP
Leuven|27679|3|3,3,γραμμάτων,γράμμα,n-p---ng-,ADV_CO
Leuven|27679|3|4,4,καὶ,καί,b--------,COORD
Leuven|27679|3|5,5,διὰ,διά,r--------,AuxP
Leuven|27679|3|6,6,ἀνθρώπων,ἄνθρωπος,n-p---mg-,ADV_CO
Leuven|27679|3|7,7,ὡς,ὡς,c--------,AuxC
Leuven|27679|3|8,8,ἁμαρτήσαντά,ἁμαρτάνω,v-sapama-,ADV
Leuven|27679|3|9,9,με,ἐγώ,p1s---ca-,SBJ
Leuven|27679|3|10,10,",",",",u--------,AuxX
Leuven|27679|3|11,11,ἵνα,ἵνα,c--------,AuxC
Leuven|27679|3|12,12,ὀμνύω,ὄμνυμι,v1spsa---,ADV
Leuven|27679|3|13,13,τοὺς,ὁ,l-p---ma-,ATR
Leuven|27679|3|14,14,θεοὺς,θεός,n-p---ma-,OBJ
Leuven|27679|3|15,15,πάντας,πᾶς,a-p---ma-,ATR
Leuven|27679|3|16,16,μηδὲν,μηδείς,p-s---na-,OBJ
Leuven|27679|3|17,17,τῶν,ὁ,l-p---ng-,ATR
Leuven|27679|3|18,18,λελαλημένων,λαλέω,v-prpeng-,ATR
Leuven|27679|3|19,19,πεπρακέναι,πράσσω,v--rna---,OBJ
Leuven|27679|3|20,20,εἰ,εἰ,c--------,AuxC
Leuven|27679|3|21,21,μὴ,μή,d--------,ADV
Leuven|27679|3|22,22,μόνον,μόνος,a-s---na-,ADV
Leuven|27679|3|23,23,περὶ,περί,r--------,AuxP
Leuven|27679|3|24,24,τοῦ,ὁ,l-s---mg-,ATR
Leuven|27679|3|25,25,ὄνου,ὄνος,n-s---mg-,ADV
Leuven|27679|3|26,26,Καρᾶτος,Καρᾶς,n-s---mg-,ATR
Leuven|27679|3|27,27,.,.,u--------,AuxK
Leuven|27679|3|28,28,πέπραχα,_,---------,PRED
