@ref,@id,@form,@lemma,@postag,@relation
Leuven|267|4|1,1,αὐτοῦ,αὐτός,p-s---mg-,SBJ
Leuven|267|4|2,2,δέ,δέ,d--------,AuxY
Leuven|267|4|3,3,μηδ’,μηδέ,b--------,AuxY
Leuven|267|4|4,4,ἀποδεδωκότος,ἀποδίδωμι,v-srpamg-,ADV_CO
Leuven|267|4|5,5,ἡμῖν,ἐγώ,p1p---cd-,OBJ
Leuven|267|4|6,6,μηδέ,μηδέ,d--------,AuxZ
Leuven|267|4|7,7,ἵππον,ἵππος,n-s---ma-,OBJ
Leuven|267|4|8,8,μηδέ,μηδέ,b--------,COORD
Leuven|267|4|9,9,τήν,ὁ,l-s---fa-,ATR
Leuven|267|4|10,10,πορείαν,πορεία,n-s---fa-,OBJ
Leuven|267|4|11,11,αὐτῆς,αὐτός,p-s---fg-,ATR
Leuven|267|4|12,12,ἐπιδεδωκότος,ἐπιδίδωμι,v-srpamg-,ADV_CO
Leuven|267|4|13,13,",",",",u--------,AuxX
Leuven|267|4|14,14,ἐγράψαμεν,γράφω,v1paia---,PRED
Leuven|267|4|15,15,σοι,σύ,p2s---cd-,OBJ
Leuven|267|4|16,16,",",",",u--------,AuxX
Leuven|267|4|17,17,ὅπως,ὅπως,c--------,AuxC
Leuven|267|4|18,18,οὖν,οὖν,d--------,AuxY
Leuven|267|4|19,19,εἰδῇς,οἶδα,v2srsa---,ADV
Leuven|267|4|20,20,.,.,u--------,AuxK
