@ref,@id,@form,@lemma,@postag,@relation
Leuven|28935|2|1,1,ἐγώ,ἐγώ,p1s---cn-,SBJ
Leuven|28935|2|2,2,εὔχομαι,εὔχομαι,v1spie---,PRED_CO
Leuven|28935|2|3,3,ἀεί,ἀεί,d--------,ADV
Leuven|28935|2|4,4,πᾶσι,πᾶς,a-p---md-,ATR
Leuven|28935|2|5,5,τοῖς,ὁ,l-p---md-,ATR
Leuven|28935|2|6,6,θεοῖς,θεός,n-p---md-,OBJ
Leuven|28935|2|7,7,περί,περί,r--------,AuxP
Leuven|28935|2|8,8,σοῦ,σύ,p2s---cg-,ADV
Leuven|28935|2|9,9,καί,καί,b--------,AuxY
Leuven|28935|2|10,10,ἀπό,ἀπό,r--------,AuxP
Leuven|28935|2|11,11,μικρόθεν,μίκροθεν,d--------,ADV
Leuven|28935|2|12,12,σύ,σύ,p2s---cn-,SBJ
Leuven|28935|2|13,13,οἶδας,οἶδα,v2sria---,PRED_CO
Leuven|28935|2|14,14,μου,ἐγώ,p1s---cg-,ATR
Leuven|28935|2|15,15,τήν,ὁ,l-s---fa-,ATR
Leuven|28935|2|16,16,προαίρεσιν,προαίρεσις,n-s---fa-,OBJ
Leuven|28935|2|17,17,καί,καί,b--------,AuxY
Leuven|28935|2|18,18,ἄν,ἐάν,c--------,AuxC
Leuven|28935|2|19,19,μή,μή,d--------,AuxZ
Leuven|28935|2|20,20,σοι,σύ,p2s---cd-,OBJ
Leuven|28935|2|21,21,γράφω,γράφω,v1spsa---,ADV
Leuven|28935|2|22,22,",",",",u--------,AuxX
Leuven|28935|2|23,23,σύ,σύ,p2s---cn-,SBJ
Leuven|28935|2|24,24,δέ,δέ,b--------,COORD
Leuven|28935|2|25,25,οὐκ,οὐ,d--------,AuxZ
Leuven|28935|2|26,26,ἠξίωσας,ἀξιόω,v2saia---,PRED_CO
Leuven|28935|2|27,27,με,ἐγώ,p1s---ca-,OBJ
Leuven|28935|2|28,28,ἀσπάσασθαι,ἀσπάζομαι,v--anm---,OBJ
Leuven|28935|2|29,29,δι’,διά,r--------,AuxP
Leuven|28935|2|30,30,ἐπιστολῆς,ἐπιστολή,n-s---fg-,ADV
Leuven|28935|2|31,31,.,.,u--------,AuxK
