@ref,@id,@form,@lemma,@postag,@relation
Leuven|1781|6|1,1,ἐπεὶ,ἐπεί,c--------,AuxC
Leuven|1781|6|2,2,δὴ,δή,d--------,AuxY
Leuven|1781|6|3,3,πολλάκις,πολλάκις,d--------,ADV
Leuven|1781|6|4,4,μου,ἐγώ,p1s---cg-,SBJ
Leuven|1781|6|5,5,δεομένου,δέω,v-sppemg-,ADV
Leuven|1781|6|6,6,διδόναι,δίδωμι,v--pna---,SBJ
Leuven|1781|6|7,7,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|1781|6|8,8,ἃ,ὅς,p-p---na-,OBJ
Leuven|1781|6|9,9,σὺ,σύ,p2s---cn-,SBJ
Leuven|1781|6|10,10,συνέταξας,συντάσσω,v2saia---,OBJ
Leuven|1781|6|11,11,οὐκ,οὐ,d--------,AuxZ
Leuven|1781|6|12,12,ἐδίδου,δίδωμι,v3siia---,ADV_CO
Leuven|1781|6|13,13,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|1781|6|14,14,οὐθὲν,οὐδείς,p-s---na-,OBJ
Leuven|1781|6|15,15,Κρότος,Κρότος,n-s---mn-,SBJ
Leuven|1781|6|16,16,",",",",u--------,AuxX
Leuven|1781|6|17,17,ἀλλʼ,ἀλλά,b--------,COORD
Leuven|1781|6|18,18,ἐκέλευέν,κελεύω,v3siia---,ADV_CO
Leuven|1781|6|19,19,με,ἐγώ,p1s---ca-,SBJ
Leuven|1781|6|20,20,ἀπαλλάσσεσθαι,ἀπαλλάσσω,v--pne---,OBJ
Leuven|1781|6|21,21,",",",",u--------,AuxX
Leuven|1781|6|22,22,χρόνον,χρόνος,n-s---ma-,ADV
Leuven|1781|6|23,23,μὲν,μέν,d--------,AuxY
Leuven|1781|6|24,24,οὖν,οὖν,d--------,AuxY
Leuven|1781|6|25,25,πολὺν,πολύς,a-s---ma-,ATR
Leuven|1781|6|26,26,ἐκαρτέρουν,καρτερέω,v1siia---,PRED_CO
Leuven|1781|6|27,27,σε,σύ,p2s---ca-,OBJ
Leuven|1781|6|28,28,προσδεχόμενος,προσδέχομαι,v-sppemn-,ADV
Leuven|1781|6|29,29,",",",",u--------,AuxX
Leuven|1781|6|30,30,ἐπεὶ,ἐπεί,c--------,AuxC
Leuven|1781|6|31,31,δὲ,δέ,b--------,COORD
Leuven|1781|6|32,32,τῶν,ὁ,l-p---ng-,ATR
Leuven|1781|6|33,33,ἀναγκαίων,ἀναγκαῖος,a-p---ng-,ADV
Leuven|1781|6|34,34,ἐνδεὴς,ἐνδεής,a-s---mn-,PNOM
Leuven|1781|6|35,35,ἤμην,εἰμί,v1siie---,ADV_CO
Leuven|1781|6|36,36,καὶ,καί,b--------,COORD
Leuven|1781|6|37,37,οὐθὲν,οὐδείς,p-s---na-,OBJ
Leuven|1781|6|38,38,ἠδυνάμην,δύναμαι,v1saim---,ADV_CO
Leuven|1781|6|39,39,οὐδαμόθεν,οὐδαμόθεν,d--------,ADV
Leuven|1781|6|40,40,πορίζειν,πορίζω,v--pna---,OBJ
Leuven|1781|6|41,41,",",",",u--------,AuxX
Leuven|1781|6|42,42,ἠναγκάσθην,ἀναγκάζω,v1saip---,PRED_CO
Leuven|1781|6|43,43,ἀποτρέχειν,ἀποτρέχω,v--pna---,OBJ
Leuven|1781|6|44,44,εἰς,εἰς,r--------,AuxP
Leuven|1781|6|45,45,Συρίαν,Συρία,n-s---fa-,OBJ
Leuven|1781|6|46,46,ἵνα,ἵνα,c--------,AuxC
Leuven|1781|6|47,47,μὴ,μή,d--------,AuxZ
Leuven|1781|6|48,48,τῶι,ὁ,l-s---md-,ATR
Leuven|1781|6|49,49,λιμῶι,λιμός,n-s---md-,ADV
Leuven|1781|6|50,50,παραπόλωμαι,παραπόλλυμι,v1sasm---,ADV
Leuven|1781|6|51,51,.,.,u--------,AuxK
