@ref,@id,@form,@lemma,@postag,@relation
Leuven|8848|5|1,1,ἔγραψε,γράφω,v3saia---,PRED
Leuven|8848|5|2,2,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|8848|5|3,3,γάρ,γάρ,d--------,AuxY
Leuven|8848|5|4,4,λέγουσα,λέγω,v-sppafn-,ADV
Leuven|8848|5|5,5,ὅτι,ὅτι,c--------,AuxC
Leuven|8848|5|6,6,ἐάν,ἐάν,c--------,AuxC
Leuven|8848|5|7,7,ἔτι,ἔτι,d--------,ADV
Leuven|8848|5|8,8,μῆνα,μήν,n-s---ma-,ADV
Leuven|8848|5|9,9,οὕτω,οὕτως,d--------,ADV
Leuven|8848|5|10,10,ποιήσῃ,ποιέω,v3sasa---,ADV
Leuven|8848|5|11,11,ἐχόνομα,ἐχόνομα,r--------,AuxP
Leuven|8848|5|12,12,μου,ἐγώ,p1s---cg-,ADV
Leuven|8848|5|13,13,βάλλω,βάλλω,v1spia---,OBJ
Leuven|8848|5|14,14,ἐμαυτήν,ἐμαυτοῦ,p-s---fa-,OBJ
Leuven|8848|5|15,15,εἰς,εἰς,r--------,AuxP
Leuven|8848|5|16,16,θάλασσαν,θάλασσα,n-s---fa-,OBJ
Leuven|8848|5|17,17,.,.,u--------,AuxK
