@ref,@id,@form,@lemma,@postag,@relation
Leuven|30385|6|1,1,ἐνθάδε,ἐνθάδε,d--------,ADV
Leuven|30385|6|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|30385|6|3,3,τὸ,ὁ,l-s---nn-,ATR
Leuven|30385|6|4,4,Ἀμμωνιακὸν,Ἀμμωνιακός,a-s---nn-,SBJ
Leuven|30385|6|5,5,δραχμῶν,δραχμή,n-p---fg-,ADV
Leuven|30385|6|6,6,σκ,σκ,m--------,ATR
Leuven|30385|6|7,7,",",",",u--------,AuxX
Leuven|30385|6|8,8,τὸ,ὁ,l-s---nn-,ATR
Leuven|30385|6|9,9,δὲ,δέ,b--------,COORD
Leuven|30385|6|10,10,Αὐαστικὸν,Αὐαστικός,a-s---nnp,SBJ
Leuven|30385|6|11,11,δραχμῶν,δραχμή,n-p---fg-,ADV
Leuven|30385|6|12,12,σ,σ,m--------,ATR
Leuven|30385|6|13,13,·,·,u--------,AuxK
Leuven|30385|6|14,14,[0],_,_,PRED_CO
Leuven|30385|6|15,15,[1],_,_,PRED_CO
