@ref,@id,@form,@lemma,@postag,@relation
Leuven|1916|15|1,1,γίνωσκε,γιγνώσκω,v2spma---,PRED
Leuven|1916|15|2,2,δὲ,δέ,d--------,AuxY
Leuven|1916|15|3,3,ὑπὸ,ὑπό,r--------,AuxP
Leuven|1916|15|4,4,τῶν,ὁ,l-p---mg-,ATR
Leuven|1916|15|5,5,χειμώνων,χειμών,n-p---mg-,OBJ
Leuven|1916|15|6,6,κατενεχθέντας,καταφέρω,v-pappma-,ADV_CO
Leuven|1916|15|7,7,εἰς,εἰς,r--------,AuxP
Leuven|1916|15|8,8,Πάταρα,Πάταρα,n-p---na-,OBJ
Leuven|1916|15|9,9,",",",",u--------,AuxX
Leuven|1916|15|10,10,κεῖθεν,ἐκεῖθεν,d--------,ADV
Leuven|1916|15|11,11,δὲ,δέ,b--------,COORD
Leuven|1916|15|12,12,μισθωσάμενοι,μισθόω,v-papmmn-,ADV_CO
Leuven|1916|15|13,13,πλοῖον,πλοῖον,n-s---na-,OBJ
Leuven|1916|15|14,14,παρέπλευσαν,παραπλέω,v3paia---,OBJ
Leuven|1916|15|15,15,πρὸς,πρός,r--------,AuxP
Leuven|1916|15|16,16,ἡμᾶς,ἐγώ,p1p---ca-,OBJ
Leuven|1916|15|17,17,εἰς,εἰς,r--------,AuxP
Leuven|1916|15|18,18,Ἀρσινόην,Ἀρσινόη,n-s---fa-,OBJ
Leuven|1916|15|19,19,.,.,u--------,AuxK
