,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0537-012|39|1,1,καί,καί,d--------,AuxZ
1,Leuven|0537-012|39|2,2,τῶν,ὁ,l-p---fg-,ATR
2,Leuven|0537-012|39|3,3,φυσικῶν,φυσικός,a-p---fg-,ATR
3,Leuven|0537-012|39|4,4,αἱ,ὁ,l-p---fn-,SBJ
4,Leuven|0537-012|39|5,5,μέν,μέν,d--------,AuxY
5,Leuven|0537-012|39|6,6,ἀναγκαῖαι,ἀναγκαῖος,a-p---fn-,PNOM
7,Leuven|0537-012|39|8,8,αἱ,ὁ,l-p---fn-,SBJ
8,Leuven|0537-012|39|9,9,δέ,δέ,d--------,COORD
9,Leuven|0537-012|39|10,10,φυσικαί,φυσικός,a-p---fn-,PNOM
10,Leuven|0537-012|39|11,11,μόνον,μόνον,d--------,AuxZ
