,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0537-012|55|1,1,καί,καί,c--------,AuxY
1,Leuven|0537-012|55|2,2,μᾶζα,μᾶζα,n-s---fn-,SBJ_CO
2,Leuven|0537-012|55|3,3,καί,καί,c--------,COORD
3,Leuven|0537-012|55|4,4,ὕδωρ,ὕδωρ,n-s---nn-,SBJ_CO
4,Leuven|0537-012|55|5,5,τήν,ὁ,l-s---fa-,ATR
5,Leuven|0537-012|55|6,6,ἀκροτάτην,ἄκρος,a-s---fas,ATR
6,Leuven|0537-012|55|7,7,ἀποδίδωσιν,ἀποδίδωμι,v3spia---,PRED
7,Leuven|0537-012|55|8,8,ἡδονήν,ἡδονή,n-s---fa-,OBJ
9,Leuven|0537-012|55|10,10,ἐπειδάν,ἐπειδάν,c--------,AuxC
10,Leuven|0537-012|55|11,11,ἐνδέων,ἐνδέω,v-sppamn-,ATR
11,Leuven|0537-012|55|12,12,τις,τις,p-s---cn-,SBJ
12,Leuven|0537-012|55|13,13,αὐτά,αὐτός,p-p---na-,OBJ
13,Leuven|0537-012|55|14,14,προσενέγκηται,προσφέρω,v3sasm---,ADV
