,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0537-012|23|1,1,ὥστε,ὥστε,c--------,AuxY
1,Leuven|0537-012|23|2,2,μάταιος,μάταιος,a-s---mn-,PNOM
2,Leuven|0537-012|23|3,3,ὁ,ὁ,l-s---mn-,ATR
3,Leuven|0537-012|23|4,4,λέγων,λέγω,v-sppamn-,SBJ
4,Leuven|0537-012|23|5,5,δεδιέναι,δείδω,v--rna---,OBJ
5,Leuven|0537-012|23|6,6,τόν,ὁ,l-s---ma-,ATR
6,Leuven|0537-012|23|7,7,θάνατον,θάνατος,n-s---ma-,OBJ
7,Leuven|0537-012|23|8,8,οὐχʼ,οὐ,d--------,AuxZ
8,Leuven|0537-012|23|9,9,ὅτι,ὅτι,c--------,AuxC
9,Leuven|0537-012|23|10,10,λυπήσει,λυπέω,v3sfia---,ADV_CO
10,Leuven|0537-012|23|11,11,παρών,πάρειμι,v-sppamn-,ADV
12,Leuven|0537-012|23|13,13,ἀλλʼ,ἀλλά,c--------,COORD
13,Leuven|0537-012|23|14,14,ὅτι,ὅτι,c--------,AuxC
14,Leuven|0537-012|23|15,15,λυπεῖ,λυπέω,v3spia---,ADV_CO
15,Leuven|0537-012|23|16,16,μέλλων,μέλλω,v-sppamn-,ADV
