,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0537-012|30|1,1,οὔτε,οὔτε,c--------,AuxY
1,Leuven|0537-012|30|2,2,γάρ,γάρ,d--------,AuxY
2,Leuven|0537-012|30|3,3,αὐτῷ,αὐτός,a-s---md-,OBJ
3,Leuven|0537-012|30|4,4,προσίσταται,προσίστημι,v3spie---,PRED_CO
4,Leuven|0537-012|30|5,5,τό,ὁ,l-s---nn-,ATR
5,Leuven|0537-012|30|6,6,ζῆν,ζάω,v--pna---,SBJ
6,Leuven|0537-012|30|7,7,οὔτε,οὔτε,c--------,COORD
7,Leuven|0537-012|30|8,8,δοξάζεται,δοξάζω,v3spie---,PRED_CO
8,Leuven|0537-012|30|9,9,κακόν,κακός,a-s---nn-,PNOM
9,Leuven|0537-012|30|10,10,εἶναι,εἰμί,v--pna---,OBJ
10,Leuven|0537-012|30|11,11,τό,ὁ,l-s---na-,ATR
11,Leuven|0537-012|30|12,12,μή,μή,d--------,AuxZ
12,Leuven|0537-012|30|13,13,ζῆν,ζάω,v--pna---,SBJ
