,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0537-012|32|1,1,ὁ,ὁ,l-s---mn-,ATR
1,Leuven|0537-012|32|2,2,δέ,δέ,d--------,AuxY
2,Leuven|0537-012|32|3,3,παραγγέλλων,παραγγέλλω,v-sppamn-,SBJ
3,Leuven|0537-012|32|4,4,τόν,ὁ,l-s---ma-,ATR
4,Leuven|0537-012|32|5,5,μέν,μέν,d--------,AuxY
5,Leuven|0537-012|32|6,6,νέον,νέος,a-s---ma-,SBJ
6,Leuven|0537-012|32|7,7,καλῶς,καλῶς,d--------,ADV
7,Leuven|0537-012|32|8,8,ζῆν,ζάω,v--pna---,OBJ_CO
9,Leuven|0537-012|32|10,10,τόν,ὁ,l-s---ma-,ATR
10,Leuven|0537-012|32|11,11,δέ,δέ,d--------,COORD
11,Leuven|0537-012|32|12,12,γέροντα,γέρων,n-s---ma-,SBJ
12,Leuven|0537-012|32|13,13,καλῶς,καλῶς,d--------,ADV
13,Leuven|0537-012|32|14,14,καταστρέφειν,καταστρέφω,v--pna---,OBJ_CO
14,Leuven|0537-012|32|15,15,εὐήθης,εὐήθης,a-s---mn-,PNOM
15,Leuven|0537-012|32|16,16,ἐστίν,εἰμί,v3spia---,PRED
16,Leuven|0537-012|32|17,17,οὐ,οὐ,d--------,AuxZ
17,Leuven|0537-012|32|18,18,μόνον,μόνον,d--------,AuxZ
18,Leuven|0537-012|32|19,19,διά,διά,r--------,AuxP
19,Leuven|0537-012|32|20,20,τό,ὁ,l-s---na-,ATR
20,Leuven|0537-012|32|21,21,τῆς,ὁ,l-s---fg-,ATR
21,Leuven|0537-012|32|22,22,ζωῆς,ζωή,n-s---fg-,ADV
22,Leuven|0537-012|32|23,23,ἀσπαστόν,ἀσπαστός,a-s---na-,ADV_CO
24,Leuven|0537-012|32|25,25,ἀλλά,ἀλλά,c--------,COORD
25,Leuven|0537-012|32|26,26,καί,καί,d--------,AuxZ
26,Leuven|0537-012|32|27,27,διά,διά,r--------,AuxP
27,Leuven|0537-012|32|28,28,τό,ὁ,l-s---na-,ATR
28,Leuven|0537-012|32|29,29,τήν,ὁ,l-s---fa-,ATR
29,Leuven|0537-012|32|30,30,αὐτήν,αὐτός,a-s---fa-,PNOM
30,Leuven|0537-012|32|31,31,εἶναι,εἰμί,v--pna---,ADV_CO
31,Leuven|0537-012|32|32,32,μελέτην,μελέτη,n-s---fa-,SBJ
32,Leuven|0537-012|32|33,33,τοῦ,ὁ,l-s---ng-,ATR
33,Leuven|0537-012|32|34,34,καλῶς,καλῶς,d--------,ADV
34,Leuven|0537-012|32|35,35,ζῆν,ζάω,v--pna---,ATR_CO
35,Leuven|0537-012|32|36,36,καί,καί,c--------,COORD
36,Leuven|0537-012|32|37,37,τοῦ,ὁ,l-s---ng-,ATR
37,Leuven|0537-012|32|38,38,καλῶς,καλῶς,d--------,ADV
38,Leuven|0537-012|32|39,39,ἀποθνήσκειν,ἀποθνήσκω,v--pna---,ATR_CO
