@id;@form;@lemma;@postag;@relation
1;ἐπεὶ;ἐπεί;c--------;AuxC
2;δ᾽;δέ;d--------;AuxY
3;ὑπὸ;ὑπό;r--------;AuxP
4;τῆς;ὁ;l-s---fg-;ATR
5;μητρὸς;μήτηρ;n-s---fg-;ATR
6;Κλεοπάτρας;Κλεοπάτρα;n-s---fg-;OBJ
7;διωχθεὶς;διώκω;v-sappmn-;ADV
8;εἰς;εἰς;r--------;AuxP
9;Αἴγυπτον;Αἴγυπτος;n-s---fa-;OBJ
10;ἀνεχώρησεν;ἀναχωρέω;v3saia---;ADV
11;,;punc;u--------;AuxX
12;Ἀλέξανδρος;Ἀλέξανδρος;n-s---mn-;SBJ
13;Γαδάρων;Γάδαρα;n-p---ng-;OBJ_CO
14;τε;τε;d--------;AuxY
15;πολιορκίᾳ;πολιορκία;n-s---fd-;ADV
16;κρατεῖ;κρατέω;v3spia---;PRED
17;καὶ;καί;c--------;COORD
18;Ἀμαθοῦντος;Ἀμαθοῦς;n-s---mg-;OBJ_CO
19;,;punc;u--------;AuxX
20;ὃ;ὅς;p-s---nn-;SBJ
21;δὴ;δή;d--------;AuxZ
22;μέγιστον;μέγας;a-s---nns;ATR
23;μὲν;μέν;d--------;AuxY
24;ἦν;εἰμί;v3siia---;ATR_CO
25;ἔρυμα;ἔρυμα;n-s---nn-;PNOM
26;τῶν;ὁ;l-p---ng-;ATR
27;ὑπὲρ;ὑπέρ;r--------;AuxP
28;Ἰορδάνην;Ἰορδάνης;n-s---fa-;ATR
29;,;punc;u--------;AuxX
30;τὰ;ὁ;l-p---nn-;ATR
31;τιμιώτατα;τίμιος;a-p---nns;SBJ
32;δὲ;δέ;c--------;COORD
33;τῶν;ὁ;l-p---ng-;ATR
34;Θεοδώρου;Θεόδωρος;n-s---mg-;ATR
35;τοῦ;ὁ;l-s---mg-;ATR
36;Ζήνωνος;Ζήνων;n-s---mg-;ATR
37;κτημάτων;κτῆμα;n-p---ng-;ATR
38;ἦν;εἰμί;v3siia---;ATR_CO
39;ἐν;ἐν;r--------;AuxP
40;αὐτῷ;αὐτός;p-s---nd-;PNOM
41;.;punc;u--------;AuxK
