,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0058-001|235|1,1,Χῖοι,Χῖος,a-p---mn-,SBJ
1,Leuven|0058-001|235|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0058-001|235|3,3,ἄγοντες,ἄγω,v-pppamn-,ADV_CO
3,Leuven|0058-001|235|4,4,τὰ,ὁ,l-p---na-,ATR
4,Leuven|0058-001|235|5,5,Διονύσια,Διονύσια,n-p---na-,OBJ
5,Leuven|0058-001|235|6,6,καὶ,καί,c--------,COORD
6,Leuven|0058-001|235|7,7,πέμποντες,πέμπω,v-pppamn-,ADV_CO
7,Leuven|0058-001|235|8,8,πομπὰς,πομπή,n-p---fa-,OBJ
8,Leuven|0058-001|235|9,9,λαμπρὰς,λαμπρός,a-p---fa-,ATR
9,Leuven|0058-001|235|10,10,πρὸς,πρός,r--------,AuxP
10,Leuven|0058-001|235|11,11,τοῦ,ὁ,l-s---mg-,ATR
11,Leuven|0058-001|235|12,12,Διονύσου,Διόνυσος,n-s---mg-,ATR
12,Leuven|0058-001|235|13,13,τὸν,ὁ,l-s---ma-,ATR
13,Leuven|0058-001|235|14,14,βωμόν,βωμός,n-s---ma-,ADV
15,Leuven|0058-001|235|16,16,προκαταλαμβάνουσι,προκαταλαμβάνω,v3ppia---,PRED
16,Leuven|0058-001|235|17,17,τὰς,ὁ,l-p---fa-,ATR
17,Leuven|0058-001|235|18,18,εἰς,εἰς,r--------,AuxP
18,Leuven|0058-001|235|19,19,τὴν,ὁ,l-s---fa-,ATR
19,Leuven|0058-001|235|20,20,ἀγορὰν,ἀγορά,n-s---fa-,ADV
20,Leuven|0058-001|235|21,21,φερούσας,φέρω,v-pppafa-,ATR
21,Leuven|0058-001|235|22,22,ὁδοὺς,ὁδός,n-p---fa-,OBJ
22,Leuven|0058-001|235|23,23,φυλακαῖς,φυλακή,n-p---fd-,ADV_CO
23,Leuven|0058-001|235|24,24,καὶ,καί,c--------,COORD
24,Leuven|0058-001|235|25,25,δυνάμεσι,δύναμις,n-p---fd-,ADV_CO
25,Leuven|0058-001|235|26,26,πολλαῖς,πολύς,a-p---fd-,ATR
27,Leuven|0058-001|235|28,28,κώλυμα,κώλυμα,n-s---na-,APOS
28,Leuven|0058-001|235|29,29,γοῦν,γοῦν,d--------,AuxY
29,Leuven|0058-001|235|30,30,οὐ,οὐ,d--------,AuxZ
30,Leuven|0058-001|235|31,31,μικρὸν,μικρός,a-s---na-,ATR
31,Leuven|0058-001|235|32,32,τοῖς,ὁ,l-p---md-,ATR
32,Leuven|0058-001|235|33,33,βουλομένοις,βούλομαι,v-pppemd-,ATR
33,Leuven|0058-001|235|34,34,νεωτερίζειν,νεωτερίζω,v--pna---,OBJ
