,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0058-001|205|1,1,πολὺ,πολύς,a-s---na-,ADV
1,Leuven|0058-001|205|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0058-001|205|3,3,κρεῖσσον,κρατύς,a-s---nnc,PNOM
4,Leuven|0058-001|205|5,5,ὡς,ὡς,c--------,AuxC
5,Leuven|0058-001|205|6,6,γέγραπται,γράφω,v3srie---,ExD
7,Leuven|0058-001|205|8,8,ἐνδόντα,ἐνδίδωμι,v-sapama-,ADV
8,Leuven|0058-001|205|9,9,ἀφυλάκτως,ἀφύλακτος,d--------,ADV
9,Leuven|0058-001|205|10,10,διακειμένοις,διάκειμαι,v-prpemd-,ATR
10,Leuven|0058-001|205|11,11,αὐτοῖς,αὐτός,p-p---md-,OBJ
11,Leuven|0058-001|205|12,12,ἐπιθέσθαι,ἐπιτίθημι,v--anm---,SBJ
