,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0058-001|198|1,1,ἅμα,ἅμα,d--------,ADV
1,Leuven|0058-001|198|2,2,δ’,δέ,d--------,AuxY
2,Leuven|0058-001|198|3,3,ἂν,ἄν,d--------,AuxY
3,Leuven|0058-001|198|4,4,οὗτοι,οὗτος,p-p---mn-,SBJ
4,Leuven|0058-001|198|5,5,σιτίων,σιτίον,n-p---ng-,OBJ_CO
5,Leuven|0058-001|198|6,6,καὶ,καί,c--------,COORD
6,Leuven|0058-001|198|7,7,πόσεως,πόσις,n-s---fg-,OBJ_CO
7,Leuven|0058-001|198|8,8,πληρούμενοι,πληρόω,v-pppemn-,ADV_CO
8,Leuven|0058-001|198|9,9,καὶ,καί,c--------,COORD
9,Leuven|0058-001|198|10,10,οἰνωθέντες,οἰνόομαι,v-papmmn-,ADV_CO
10,Leuven|0058-001|198|11,11,ἀμελεῖς,ἀμελής,a-p---mn-,PNOM_CO
11,Leuven|0058-001|198|12,12,καὶ,καί,c--------,COORD
12,Leuven|0058-001|198|13,13,ἀπειθεῖς,ἀπειθής,a-p---mn-,PNOM_CO
13,Leuven|0058-001|198|14,14,τοῖς,ὁ,l-p---md-,ATR
14,Leuven|0058-001|198|15,15,ἄρχουσι,ἄρχων,n-p---md-,ADV
15,Leuven|0058-001|198|16,16,γίγνοιντο,γίγνομαι,v3ppoe---,PRED
