,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0058-001|2|1,1,τοῖς,ὁ,l-p---md-,ATR
1,Leuven|0058-001|2|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0058-001|2|3,3,ὑπὲρ,ὑπέρ,r--------,AuxP
3,Leuven|0058-001|2|4,4,τῶν,ὁ,l-p---ng-,ATR
4,Leuven|0058-001|2|5,5,μεγίστων,μέγας,a-p---ngs,ADV
5,Leuven|0058-001|2|6,6,μέλλουσι,μέλλω,v-pppamd-,OBJ
6,Leuven|0058-001|2|7,7,κινδυνεύειν,κινδυνεύω,v--pna---,OBJ
8,Leuven|0058-001|2|9,9,ἱερῶν,ἱερός,a-p---ng-,APOS_CO
9,Leuven|0058-001|2|10,10,καὶ,καί,c--------,AuxY
10,Leuven|0058-001|2|11,11,πατρίδος,πατρίς,n-s---fg-,APOS_CO
11,Leuven|0058-001|2|12,12,καὶ,καί,c--------,AuxY
12,Leuven|0058-001|2|13,13,γονέων,γονεύς,n-p---mg-,APOS_CO
13,Leuven|0058-001|2|14,14,καὶ,καί,c--------,AuxY
14,Leuven|0058-001|2|15,15,τέκνων,τέκνον,n-p---ng-,APOS_CO
15,Leuven|0058-001|2|16,16,καὶ,καί,c--------,COORD
16,Leuven|0058-001|2|17,17,τῶν,ὁ,l-p---ng-,ATR
17,Leuven|0058-001|2|18,18,ἄλλων,ἄλλος,a-p---ng-,APOS_CO
19,Leuven|0058-001|2|20,20,οὐκ,οὐ,d--------,AuxZ
20,Leuven|0058-001|2|21,21,ἴσος,ἴσος,a-s---mn-,PNOM_CO
21,Leuven|0058-001|2|22,22,οὐδὲ,οὐδέ,c--------,COORD
22,Leuven|0058-001|2|23,23,ὅμοιος,ὅμοιος,a-s---mn-,PNOM_CO
23,Leuven|0058-001|2|24,24,ἀγών,ἀγών,n-s---mn-,SBJ
24,Leuven|0058-001|2|25,25,ἐστιν,εἰμί,v3spia---,PRED_CO
26,Leuven|0058-001|2|27,27,ἀλλὰ,ἀλλά,c--------,COORD
27,Leuven|0058-001|2|28,28,σωθεῖσι,σώζω,v-pappmd-,ADV_CO
28,Leuven|0058-001|2|29,29,μὲν,μέν,d--------,AuxY
29,Leuven|0058-001|2|30,30,καὶ,καί,c--------,COORD
30,Leuven|0058-001|2|31,31,καλῶς,καλός,d--------,ADV
31,Leuven|0058-001|2|32,32,ἀμυναμένοις,ἀμύνω,v-papmmd-,ADV_CO
32,Leuven|0058-001|2|33,33,τοὺς,ὁ,l-p---ma-,ATR
33,Leuven|0058-001|2|34,34,πολεμίους,πολέμιος,a-p---ma-,OBJ
34,Leuven|0058-001|2|35,35,φοβεροὺς,φοβερός,a-p---ma-,PNOM_CO
35,Leuven|0058-001|2|36,36,τοῖς,ὁ,l-p---md-,ATR
36,Leuven|0058-001|2|37,37,ἐναντίοις,ἐναντίος,a-p---md-,ADV
37,Leuven|0058-001|2|38,38,καὶ,καί,c--------,COORD
38,Leuven|0058-001|2|39,39,δυσεπιθέτους,δυσεπίθετος,a-p---ma-,PNOM_CO
39,Leuven|0058-001|2|40,40,εἰς,εἰς,r--------,AuxP
40,Leuven|0058-001|2|41,41,τὸν,ὁ,l-s---ma-,ATR
41,Leuven|0058-001|2|42,42,λοιπὸν,λοιπός,a-s---ma-,ATR
42,Leuven|0058-001|2|43,43,χρόνον,χρόνος,n-s---ma-,ADV
43,Leuven|0058-001|2|44,44,εἶναι,εἰμί,v--pna---,SBJ
45,Leuven|0058-001|2|46,46,κακῶς,κακός,d--------,ADV
46,Leuven|0058-001|2|47,47,δὲ,δέ,d--------,COORD
47,Leuven|0058-001|2|48,48,προσενεχθεῖσι,προσφέρω,v-pappmd-,ADV_CO
48,Leuven|0058-001|2|49,49,πρὸς,πρός,r--------,AuxP
49,Leuven|0058-001|2|50,50,τοὺς,ὁ,l-p---ma-,ATR
50,Leuven|0058-001|2|51,51,κινδύνους,κίνδυνος,n-p---ma-,ADV
51,Leuven|0058-001|2|52,52,οὐδεμία,οὐδείς,p-s---fn-,ATR
52,Leuven|0058-001|2|53,53,ἐλπὶς,ἐλπίς,n-s---fn-,SBJ
53,Leuven|0058-001|2|54,54,σωτηρίας,σωτηρία,n-s---fg-,ATR
54,Leuven|0058-001|2|55,55,ὑπάρξει,ὑπάρχω,v3sfia---,PRED_CO
