@ref,@id,@form,@lemma,@postag,@relation
Leuven|PaeanBrev|210|1,1,ἀλλʼ,ἀλλά,d--------,AuxY
Leuven|PaeanBrev|210|2,2,ἡ,ὁ,l-s---fn-,ATR
Leuven|PaeanBrev|210|3,3,σύγκλητος,σύγκλητος,a-s---fn-,SBJ_CO
Leuven|PaeanBrev|210|4,4,καί,καί,b--------,COORD
Leuven|PaeanBrev|210|5,5,ὁ,ὁ,l-s---mn-,ATR
Leuven|PaeanBrev|210|6,6,δῆμος,δῆμος,n-s---mn-,SBJ_CO
Leuven|PaeanBrev|210|7,7,τάς,ὁ,l-p---fa-,ATR
Leuven|PaeanBrev|210|8,8,μέν,μέν,d--------,AuxY
Leuven|PaeanBrev|210|9,9,σπονδάς,σπονδή,n-p---fa-,OBJ
Leuven|PaeanBrev|210|10,10,παρεσάλευσαν,παρασαλεύω,v3paia---,PRED_CO
Leuven|PaeanBrev|210|11,11,ὡς,ὡς,c--------,AuxC
Leuven|PaeanBrev|210|12,12,ἐν,ἐν,r--------,AuxP
Leuven|PaeanBrev|210|13,13,δυσπραγίᾳ,δυσπραγία,n-s---fd-,ADV
Leuven|PaeanBrev|210|14,14,γεγενημένας,γίγνομαι,v-prpefa-,ADV
Leuven|PaeanBrev|210|15,15,",",",",u--------,AuxX
Leuven|PaeanBrev|210|16,16,ἀνέλαβον,ἀναλαμβάνω,v3paia---,PRED_CO
Leuven|PaeanBrev|210|17,17,δέ,δέ,b--------,COORD
Leuven|PaeanBrev|210|18,18,τήν,ὁ,l-s---fa-,ATR
Leuven|PaeanBrev|210|19,19,μάχην,μάχη,n-s---fa-,OBJ
Leuven|PaeanBrev|210|20,20,.,.,u--------,AuxK
