@ref,@id,@form,@lemma,@postag,@relation
Leuven|PaeanBrev|248|1,1,τούτους,οὗτος,p-p---ma-,OBJ
Leuven|PaeanBrev|248|2,2,διά,διά,r--------,AuxP
Leuven|PaeanBrev|248|3,3,πάσης,πᾶς,a-s---fg-,ATR
Leuven|PaeanBrev|248|4,4,αἰδοῦς,αἰδώς,n-s---fg-,OBJ_CO
Leuven|PaeanBrev|248|5,5,καί,καί,b--------,COORD
Leuven|PaeanBrev|248|6,6,τιμῆς,τιμή,n-s---fg-,OBJ_CO
Leuven|PaeanBrev|248|7,7,ἐποιήσατο,ποιέω,v3saim---,PRED_CO
Leuven|PaeanBrev|248|8,8,εἶχε,ἔχω,v3siia---,PRED_CO
Leuven|PaeanBrev|248|9,9,τε,τε,b--------,COORD
Leuven|PaeanBrev|248|10,10,ὡς,ὡς,c--------,AuxC
Leuven|PaeanBrev|248|11,11,ἔνι,ἔνειμι,v3spia---,ADV
Leuven|PaeanBrev|248|12,12,μάλιστα,μάλα,d-------s,ADV
Leuven|PaeanBrev|248|13,13,φιλοφρόνως,φιλόφρων,d--------,ADV
Leuven|PaeanBrev|248|14,14,",",",",u--------,AuxX
Leuven|PaeanBrev|248|15,15,τά,ὁ,l-p---na-,ATR
Leuven|PaeanBrev|248|16,16,λύτρα,λύτρον,n-p---na-,OBJ
Leuven|PaeanBrev|248|17,17,τε,τε,b--------,COORD
Leuven|PaeanBrev|248|18,18,ἀπωσάμενος,ἀπωθέω,v-sapmmn-,ADV
Leuven|PaeanBrev|248|19,19,προῖκα,προίξ,d--------,ADV
Leuven|PaeanBrev|248|20,20,τούς,ὁ,l-p---ma-,ATR
Leuven|PaeanBrev|248|21,21,αἰχμαλώτους,αἰχμάλωτος,a-p---ma-,OBJ
Leuven|PaeanBrev|248|22,22,ἀπέπεμψεν,ἀποπέμπω,v3saia---,PRED_CO
Leuven|PaeanBrev|248|23,23,.,.,u--------,AuxK
