@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;Κίμωνος;Κίμων;n-s---mg-;SBJ
3;δ᾽;δέ;d--------;AuxY
4;Ἐλπινίκῃ;Ἐλπινίκη;n-s---fd-;OBJ
5;τῇ;ὁ;l-s---fd-;ATR
6;ἀδελφῇ;ἀδελφή;n-s---fd-;ATR
7;παρανόμως;παράνομος;d--------;ADV
8;συνόντος;συνείμι;v-sppamg-;ADV_CO
9;,;punc;u--------;AuxX
10;εἶθ᾽;εἶτα;c--------;COORD
11;ὕστερον;ὕστερος;a-s---nac;ADV
12;ἐκδοθείσης;ἐκδίδωμι;v-sappfg-;ADV_CO
13;Καλλίᾳ;Καλλίας;n-s---md-;OBJ
14;,;punc;u--------;AuxX
15;καὶ;καί;c--------;COORD
16;φυγαδευθέντος;φυγαδεύω;v-sappmg-;ADV_CO
17;μισθὸν;μισθός;n-s---ma-;OCOMP
18;ἔλαβε;λαμβάνω;v3saia---;PRED
19;τῆς;ὁ;l-s---fg-;ATR
20;καθόδου;κάθοδος;n-s---fg-;ATR
21;αὐτοῦ;αὐτός;p-s---mg-;ATR
22;ὁ;ὁ;l-s---mn-;ATR
23;Περικλῆς;Περικλέης;n-s---mn-;SBJ
24;τὸ;ὁ;l-s---na-;ATR
25;τῇ;ὁ;l-s---fd-;ATR
26;Ἐλπινίκῃ;Ἐλπινίκη;n-s---fd-;OBJ
27;μιχθῆναι;μίγνυμι;v--anp---;OBJ
28;.;punc;u--------;AuxK
