,@id,@form,@lemma,@postag,@relation
0,1,νῦν,νῦν,d--------,ADV
1,2,δʼ,δέ,d--------,AuxY
2,3,ἐπιχειρῶν,ἐπιχειρέω,v-sppamn-,ADV_CO
3,4,ἀεί,ἀεί,d--------,ADV
4,5,τινι,τις,p-s---nd-,OBJ
5,6,καὶ,καί,c--------,COORD
6,7,τοῦ,ὁ,l-s---ng-,ATR
7,8,πλείονος,πλείων,a-s---ngc,OBJ
8,9,ὀρεγόμενος,ὀρέγω,v-sppemn-,ADV_CO
9,10,ἴσως,ἴσως,d--------,ADV
10,11,ἂν,ἄν1,d--------,AuxY
11,12,ἐκκαλέσαιθʼ,ἐκκαλέω,v3saom---,PRED
12,13,ὑμᾶς,σύ,p2p---ma-,OBJ
13,14,",",punc1,u--------,AuxX
14,15,εἴπερ,εἴπερ,c--------,AuxC
15,16,μὴ,μή,d--------,AuxZ
16,17,παντάπασιν,παντάπασι,d--------,ADV
17,18,ἀπεγνώκατε,ἀπογιγνώσκω,v2pria---,ADV
18,19,.,punc1,u--------,AuxK
