,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,μετὰ,μετά,r--------,AuxP
2,3,τούτων,οὗτος,p-p---mg-,ADV
3,4,ἱππέας,ἱππεύς,n-p---ma-,OBJ_CO
4,5,διακοσίους,διακόσιοι,a-p---ma-,ATR
5,6,",",punc1,u--------,AuxX
6,7,καὶ,καί,c--------,COORD
7,8,τούτων,οὗτος,p-p---mg-,ATR
8,9,πεντήκοντʼ,πεντήκοντα,m--------,SBJ
9,10,Ἀθηναίους,Ἀθήναιος,n-p---ma-,PNOM
10,11,τ-,ὁ,l-s---na-,ATR
11,12,οὐλάχιστον,ἐλάχιστος,a-s---nas,ADV
12,13,",",punc1,u--------,AuxX
13,14,ὥσπερ,ὥσπερ,c--------,AuxC
14,15,τοὺς,ὁ,l-p---ma-,ATR
15,16,πεζούς,πεζός,a-p---ma-,OBJ
16,17,",",punc1,u--------,AuxX
17,18,τὸν,ὁ,l-s---ma-,ATR
18,19,αὐτὸν,αὐτός,a-s---ma-,ATR
19,20,τρόπον,τρόπος,n-s---ma-,ADV
20,21,στρατευομένους,στρατεύω,v-pppema-,ADV
21,22,·,punc1,u--------,AuxK
23,24,εἶναι,εἰμί,v--pna---,OBJ_CO
