,@id,@form,@lemma,@postag,@relation
0,1,οὐ,οὐ,d--------,AuxZ
1,2,γὰρ,γάρ,d--------,AuxY
2,3,οἱ,ὁ,l-p---mn-,ATR
3,4,ταχὺ,ταχύς,a-s---na-,ADV_CO
4,5,καὶ,καί,c--------,COORD
5,6,τήμερον,σήμερον,d--------,ADV_CO
6,7,εἰπόντες,εἶπον,v-papamn-,SBJ_CO
7,8,μάλιστʼ,μάλιστα,d--------,ADV
8,9,εἰς,εἰς,r--------,AuxP
9,10,δέον,δεῖ,v-sppana-,ADV
10,11,λέγουσιν,λέγω3,v3ppia---,PRED
11,12,(,punc1,u--------,AuxX
12,13,οὐ,οὐ,d--------,AuxZ
13,14,γὰρ,γάρ,d--------,AuxY
14,15,ἂν,ἄν1,d--------,AuxY
15,16,τά,ὁ,l-p---na-,ATR
16,17,γʼ,γέ,d--------,AuxZ
17,18,ἤδη,ἤδη,d--------,ADV
18,19,γεγενημένα,γίγνομαι,v-prpena-,OBJ
19,20,τῇ,ὁ,l-s---fd-,ATR
20,21,νυνὶ,νυνί,d--------,ATR
21,22,βοηθείᾳ,βοήθεια,n-s---fd-,ADV
22,23,κωλῦσαι,κωλύω,v--ana---,OBJ
23,24,δυνηθεῖμεν,δύναμαι,v1paop---,PRED
24,25,),punc1,u--------,AuxX
25,26,",",punc1,u--------,AuxX
26,27,ἀλλʼ,ἀλλά,c--------,COORD
27,28,ὃς,ὅς,p-s---mn-,SBJ
28,29,ἂν,ἄν1,d--------,AuxY
29,30,δείξῃ,δείκνυμι,v3sasa---,SBJ_CO
30,31,τίς,τις,a-s---cn-,ATR
31,32,πορισθεῖσα,πορίζω,v-sappfn-,ATR_CO
32,33,παρασκευὴ,παρασκευή,n-s---fn-,SBJ
33,34,καὶ,καί,d--------,AuxY
34,35,πόση,πόσος,a-s---fn-,ATR_CO
35,36,καὶ,καί,c--------,COORD
36,37,πόθεν,ποθεν,d--------,ADV
37,38,διαμεῖναι,διαμένω,v--ana---,OBJ
38,39,δυνήσεται,δύναμαι,v3sasm---,OBJ
39,40,",",punc1,u--------,AuxX
40,41,ἕως,ἕως,c--------,AuxC
41,42,ἂν,ἄν1,d--------,AuxY
42,43,ἢ,ἤ1,d--------,AuxY
43,44,διαλυσώμεθα,διαλύω,v1pasm---,ADV_CO
44,45,πεισθέντες,πείθω,v-pappmn-,ADV
45,46,τὸν,ὁ,l-s---ma-,ATR
46,47,πόλεμον,πόλεμος,n-s---ma-,OBJ
47,48,ἢ,ἤ1,c--------,COORD
48,49,περιγενώμεθα,περιγίγνομαι,v1pasm---,ADV_CO
49,50,τῶν,ὁ,l-p---mg-,ATR
50,51,ἐχθρῶν,ἐχθρός,n-p---mg-,OBJ
51,52,·,punc1,u--------,AuxK
