,@id,@form,@lemma,@postag,@relation
0,1,νῦν,νῦν,d--------,ADV
1,2,δʼ,δέ,d--------,AuxY
2,3,ἐπʼ,ἐπί,r--------,AuxP
3,4,ἀδήλοις,ἄδηλος,a-p---nd-,PNOM
4,5,οὖσι,εἰμί,v-pppand-,ADV_CO
5,6,τοῖς,ὁ,l-p---nd-,ATR
6,7,ἀπὸ,ἀπό,r--------,AuxP
7,8,τούτων,οὗτος,p-p---ng-,ADV
8,9,ἐμαυτῷ,ἐμαυτοῦ,p-s---md-,OBJ
9,10,γενησομένοις,γίγνομαι,v-pfpmnd-,SBJ
10,11,",",punc1,u--------,AuxX
11,12,ὅμως,ὅμως,c--------,COORD
12,13,ἐπὶ,ἐπί,r--------,AuxP
13,14,τῷ,ὁ,l-s---nd-,ATR
14,15,συνοίσειν,συμφέρω,v--fna---,ADV_CO
15,16,ὑμῖν,σύ,p2p---md-,OBJ
16,17,",",punc1,u--------,AuxX
17,18,ἂν,ἐάν,c--------,AuxC
18,19,πράξητε,πράσσω,v2pasa---,ADV
19,20,",",punc1,u--------,AuxX
20,21,ταῦτα,οὗτος,p-p---na-,OBJ
21,22,πεπεῖσθαι,πείθω,v--rne---,OBJ
22,23,λέγειν,λέγω3,v--pna---,OBJ
23,24,αἱροῦμαι,αἱρέω,v1spie---,PRED
24,25,.,punc1,u--------,AuxK
