,@id,@form,@lemma,@postag,@relation
0,1,πολίτας,πολίτης,n-p---ma-,SBJ
1,2,δὲ,δέ,d--------,AuxY
2,3,παρεῖναι,πάρειμι1,v--pna---,OBJ_CO
3,4,καὶ,καί,c--------,COORD
4,5,συμπλεῖν,συμπλέω,v--pna---,OBJ_CO
5,6,διὰ,διά,r--------,AuxP
6,7,ταῦτα,οὗτος,p-p---na-,ADV_AP
7,8,κελεύω,κελεύω,v1spia---,PRED
8,9,",",punc1,u--------,APOS
9,10,ὅτι,ὅτι2,c--------,AuxC
10,11,καὶ,καί,d--------,AuxY
11,12,πρότερόν,πρότερος,a-s---na-,ADV
12,13,ποτʼ,πότε,d--------,ADV
13,14,ἀκούω,ἀκούω,v1spia---,ADV_AP
14,15,ξενικὸν,ξενικός,a-s---na-,OBJ
15,16,τρέφειν,τρέφω,v--pna---,OBJ_CO
16,17,ἐν,ἐν,r--------,AuxP
17,18,Κορίνθῳ,Κόρινθος,n-s---fd-,ADV
18,19,τὴν,ὁ,l-s---fa-,ATR
19,20,πόλιν,πόλις,n-s---fa-,SBJ
20,21,",",punc1,u--------,AuxX
21,22,οὗ,ὅς,p-s---ng-,OBJ
22,23,Πολύστρατος,Πολύστρατος,n-s---mn-,SBJ_CO
23,24,ἡγεῖτο,ἡγέομαι,v3siim---,ATR
24,25,καὶ,καί,d--------,AuxY
25,26,Ἰφικράτης,Ἰφικράτης,n-s---mn-,SBJ_CO
26,27,καὶ,καί,d--------,AuxY
27,28,Χαβρίας,Χαβρίας,n-s---mn-,SBJ_CO
28,29,καὶ,καί,c--------,COORD
29,30,ἄλλοι,ἄλλος,a-p---mn-,ATR
30,31,τινές,τις,p-p---cn-,SBJ_CO
31,32,",",punc1,u--------,AuxX
32,33,καὶ,καί,c--------,COORD
33,34,αὐτοὺς,αὐτός,a-p---ma-,ATR
34,35,ὑμᾶς,σύ,p2p---ma-,SBJ
35,36,συστρατεύεσθαι,συστρατεύομαι,v--pne---,OBJ_CO
36,37,·,punc1,u--------,AuxK
