@id,@form,@lemma,@postag
1,οὐ,οὐ,d--------
2,πολλῷ,πολύς,a-s---md-
3,χρόνῳ,χρόνος,n-s---md-
4,γὰρ,γάρ,d--------
5,ὕστερον,ὕστερος,a-s---na-
6,ἢ,ἢ,c--------
7,ἐξέπεμψεν,ἐκπέμπω,v3saia---
8,ὁ,ὁ,l-s---mn-
9,Φράστωρ,Φράστωρ,n-s---mn-
10,τὴν,ὁ,l-s---fa-
11,τῆς,ὁ,l-s---fg-
12,Νεαίρας,Νέαιρα,n-s---fg-
13,θυγατέρα,θυγάτηρ,n-s---fa-
14,",",",",u--------
15,ἠσθένησε,ἀσθενέω,v3saia---
16,καὶ,καί,d--------
17,πάνυ,πάνυ,d--------
18,πονηρῶς,πονηρός,d--------
19,διετέθη,διατίθημι,v3saip---
20,καὶ,καί,c--------
21,εἰς,εἰς,r--------
22,πᾶσαν,πᾶς,a-s---fa-
23,ἀπορίαν,ἀπορία,n-s---fa-
24,κατέστη,καθίστημι,v3saia---
25,.,.,u--------
