@id,@form,@lemma,@postag
1,Χιωνίδης,Χιωνίδης,n-s---mn-
2,Ξυπεταιών,Ξυπεταιών,n-s---mn-
3,",",punc1,u--------
4,Εὐθετίων,Εὐθετίων,n-s---mn-
5,Κυδαθηναιεὺς,Κυδαθηναιεύς,n-s---mn-
6,μαρτυροῦσι,μαρτυρέω,v3ppia---
7,κληθῆναι,καλέω,v--anp---
8,ὑπὸ,ὑπό,r--------
9,Χαβρίου,Χαβρίης,n-s---mg-
10,ἐπὶ,ἐπί,r--------
11,δεῖπνον,δεῖπνον,n-s---na-
12,",",punc1,u--------
13,ὅτε,ὅτε,c--------
14,τὰ,ὁ,l-p---na-
15,ἐπινίκια,ἐπινίκιος,a-p---na-
16,εἱστία,ἑστιάω,v3siia---
17,Χαβρίας,Χαβρίας,n-s---mn-
18,τῆς,ὁ,l-s---fg-
19,νίκης,νίκη,n-s---fg-
20,τοῦ,ὁ,l-s---ng-
21,ἅρματος,ἅρμα,n-s---ng-
22,",",punc1,u--------
23,καὶ,καί,d--------
24,ἑστιᾶσθαι,ἑστιάω,v--pne---
25,ἐπὶ,ἐπί,r--------
26,Κωλιάδι,Κωλιάς,n-s---fd-
27,",",punc1,u--------
28,καὶ,καί,d--------
29,εἰδέναι,οἶδα,v--rna---
30,Φρυνίωνα,Φρυνίων,n-s---ma-
31,παρόντα,πάρειμι1,v-sppama-
32,ἐν,ἐν,r--------
33,τῷ,ὁ,l-s---nd-
34,δείπνῳ,δεῖπνον,n-s---nd-
35,τούτῳ,οὗτος,a-s---nd_
36,ἔχοντα,ἔχω,v-sppama-
37,Νέαιραν,Νέαιρα,n-s---fa-
38,τὴν,ὁ,l-s---fa-
39,νυνὶ,νυνί,d--------
40,ἀγωνιζομένην,ἀγωνίζομαι,v-sppefa-
41,",",punc1,u--------
42,καὶ,καί,d--------
43,καθεύδειν,καθεύδω,v--pna---
44,σφᾶς,σφεῖς,p-p---ma-
45,αὐτοὺς,αὐτός,a-p---ma_
46,καὶ,καί,d--------
47,Φρυνίωνα,Φρυνίων,n-s---ma-
48,καὶ,καί,c--------
49,Νέαιραν,Νέαιρα,n-s---fa-
50,",",punc1,u--------
51,καὶ,καί,c--------
52,αἰσθάνεσθαι,αἰσθάνομαι,v--pnm---
53,αὐτοὶ,αὐτός,a-p---mn_
54,ἀνισταμένους,ἀνίστημι,v-pppema-
55,τῆς,ὁ,l-s---fg-
56,νυκτὸς,νύξ,n-s---fg-
57,πρὸς,πρός,r--------
58,Νέαιραν,Νέαιρα,n-s---fa-
59,ἄλλους,ἄλλος,p-p---ma-
60,τε,τε,d--------
61,καὶ,καί,c--------
62,τῶν,ὁ,l-p---mg-
63,διακόνων,διάκονος,n-p---mg-
64,τινάς,τις,p-p---ma-
65,",",punc1,u--------
66,οἳ,ὁ,l-p---mn-
67,ἦσαν,εἰμί,v3piia---
68,Χαβρίου,Χαβρίης,n-s---mg-
69,οἰκέται,οἰκέτης,n-p---mn-
70,.,punc1,u--------
