@id,@form,@lemma,@postag
1,Λυσίας,Λυσίας,n-s---mn-
2,γὰρ,γάρ,d--------
3,ὁ,ὁ,l-s---mn-
4,σοφιστὴς,σοφιστής,n-s---mn-
5,Μετανείρας,Μετανείρα,n-s---fg-
6,ὢν,εἰμί,v-sppamn-
7,ἐραστής,ἐραστής,n-s---mn-
8,",",punc1,u--------
9,ἐβουλήθη,βούλομαι,v3saip---
10,πρὸς,πρός,r--------
11,τοῖς,ὁ,l-p---nd-
12,ἄλλοις,ἄλλος,a-p---nd_
13,ἀναλώμασιν,ἀνάλωμα,n-p---nd-
14,οἷς,ὅς,p-p---nd-
15,ἀνήλισκεν,ἀναλίσκω,v3siia---
16,εἰς,εἰς,r--------
17,αὐτὴν,αὐτός,p-s---fa-
18,καὶ,καί,d--------
19,μυῆσαι,μυάω,v--ana---
20,",",punc1,u--------
21,ἡγούμενος,ἡγέομαι,v-sppmmn-
22,τὰ,ὁ,l-p---na-
23,μὲν,μέν,d--------
24,ἄλλα,ἄλλος,a-p---na_
25,ἀναλώματα,ἀνάλωμα,n-p---na-
26,τὴν,ὁ,l-s---fa-
27,κεκτημένην,κτάομαι,v-srpefa-
28,αὐτὴν,αὐτός,p-s---fa-
29,λαμβάνειν,λαμβάνω,v--pna---
30,",",punc1,u--------
31,ἃ,ὅς,p-p---na-
32,δʼ,δέ,c--------
33,ἂν,ἄν1,d--------
34,εἰς,εἰς,r--------
35,τὴν,ὁ,l-s---fa-
36,ἑορτὴν,ἑορτή,n-s---fa-
37,καὶ,καί,c--------
38,τὰ,ὁ,l-p---na-
39,μυστήρια,μυστήριον,n-p---na-
40,ὑπὲρ,ὑπέρ,r--------
41,αὐτῆς,αὐτός,p-s---fg-
42,ἀναλώσῃ,ἀναλίσκω,v3sasa---
43,",",punc1,u--------
44,πρὸς,πρός,r--------
45,αὐτὴν,αὐτός,p-s---fa-
46,τὴν,ὁ,l-s---fa-
47,ἄνθρωπον,ἄνθρωπος,n-s---ma-
48,χάριν,χάρις,n-s---fa-
49,καταθήσεσθαι,καταθέω,v--fnm---
50,.,punc1,u--------
