@id,@form,@lemma,@postag
1,ὅτι,ὅτι2,c--------
2,ξένη,ξένη,n-s---fn-
3,οὖσα,εἰμί,v-sppafn-
4,ἀστῷ,ἀστός,n-s---md-
5,συνοικεῖ,συνοικέω,v3spia---
6,παρὰ,παρά,r--------
7,τὸν,ὁ,l-s---ma-
8,νόμον,νόμος,n-s---ma-
9,",",",",u--------
10,καὶ,καί,c--------
11,ὅτι,ὅτι2,c--------
12,τὴν,ὁ,l-s---fa-
13,θυγατέρα,θυγάτηρ,n-s---fa-
14,μεμοιχευμένην,μοιχεύω,v-srpefa-
15,ἐξέδωκεν,ἐκδίδωμι,v3saia---
16,Θεογένει,Θεογένης,n-s---md-
17,τῷ,ὁ,l-s---md-
18,βασιλεύσαντι,βασιλεύω,v-sapamd-
19,",",",",u--------
20,καὶ,καί,d--------
21,αὕτη,οὗτος,p-s---fn-
22,ἔθυσε,θύω,v3saia---
23,τὰ,ὁ,l-p---na-
24,ἱερὰ,ἱερόν,n-p---na-
25,τὰ,ὁ,l-p---na-
26,ἄρρητα,ἄρρητος,a-p---na-
27,ὑπὲρ,ὑπέρ,r--------
28,τῆς,ὁ,l-s---fg-
29,πόλεως,πόλις,n-s---fg-
30,καὶ,καί,c--------
31,τῷ,ὁ,l-s---md-
32,Διονύσῳ,Διονύσος,n-s---md-
33,γυνὴ,γυνή,n-s---fn-
34,ἐδόθη,δίδωμι,v3saip---
35,",",",",u--------
36,καὶ,καί,d--------
37,τ-,ὁ,l-p---na-
38,ἄλλα,ἄλλος,a-p---na_
39,διηγούμενοι,διηγέομαι,v-pppemn-
40,τὴν,ὁ,l-s---fa-
41,κατηγορίαν,κατηγορία,n-s---fa-
42,αὐτῆς,αὐτός,p-s---fg-
43,",",",",u--------
44,ὡς,ὡς,c--------
45,καὶ,καί,d--------
46,μνημονικῶς,μνημονικός,d--------
47,καὶ,καί,c--------
48,ἐπιμελῶς,ἐπιμελής,d--------
49,περὶ,περί,r--------
50,ἑκάστου,ἕκαστος,a-s---ng-
51,κατηγορήθη,κατηγορέω,v3saip---
52,.,.,u--------
53,φήσετε,φημί,v2pfia---
