@id,@form,@lemma,@postag
1,προπηλακισθέντος,προπηλακίζω,v-sappmg-
2,δὲ,δέ,d--------
3,τοῦ,ὁ,l-s---mg-
4,νόμου,νόμος,n-s---mg-
5,ὑφ’,ὑπό,r--------
6,ὑμῶν,σύ,p-p---mg-
7,ἀποφυγούσης,ἀποφεύγω,v-sapafg-
8,ταύτης,οὗτος,p-s---fg-
9,",",",",u--------
10,καὶ,καί,c--------
11,ἀκύρου,ἄκυρος,a-s---mg-
12,γενομένου,γίγνομαι,v-sapmmg-
13,",",",",u--------
14,παντελῶς,παντελής,d--------
15,ἤδη,ἤδη,d--------
16,ἡ,ὁ,l-s---fn-
17,μὲν,μέν,d--------
18,τῶν,ὁ,l-p---fg-
19,πορνῶν,πόρνη,n-p---fg-
20,ἐργασία,ἐργασία,n-s---fn-
21,ἥξει,ἥκω,v3sfia---
22,εἰς,εἰς,r--------
23,τὰς,ὁ,l-p---fa-
24,τῶν,ὁ,l-p---mg-
25,πολιτῶν,πολίτης,n-p---mg-
26,θυγατέρας,θυγάτηρ,n-p---fa-
27,",",",",u--------
28,δι’,διά,r--------
29,ἀπορίαν,ἀπορία,n-s---fa-
30,ὅσαι,ὅσος,p-p---fn-
31,ἂν,ἄν,d--------
32,μὴ,μή,d--------
33,δύνωνται,δύναμαι,v3ppse---
34,ἐκδοθῆναι,ἐκδίδωμι,v--anp---
35,",",",",u--------
36,τὸ,ὁ,l-s---nn-
37,δὲ,δέ,c--------
38,τῶν,ὁ,l-p---fg-
39,ἐλευθέρων,ἐλεύθερος,a-p---fg-
40,γυναικῶν,γυνή,n-p---fg-
41,ἀξίωμα,ἀξίωμα,n-s---nn-
42,εἰς,εἰς,r--------
43,τὰς,ὁ,l-p---fa-
44,ἑταίρας,ἑταίρα,n-p---fa-
45,",",",",u--------
46,ἂν,ἐάν,c--------
47,ἄδειαν,ἄδεια,n-s---fa-
48,λάβωσι,λαμβάνω,v3pasa---
49,τοῦ,ὁ,l-s---ng-
50,ἐξεῖναι,ἔξεστι,v--pna---
51,αὐταῖς,αὐτός,a-p---fd-
52,παιδοποιεῖσθαι,παιδοποιέω,v--pne---
53,ὡς,ὡς,c--------
54,ἂν,ἄν,d--------
55,βούλωνται,βούλομαι,v3ppse---
56,καὶ,καί,c--------
57,τελετῶν,τελετή,n-p---fg-
58,καὶ,καί,d--------
59,ἱερῶν,ἱερόν,n-p---ng-
60,καὶ,καί,c--------
61,τιμῶν,τιμή,n-p---fg-
62,μετέχειν,μετέχω,v--pna---
63,τῶν,ὁ,l-p---fg-
64,ἐν,ἐν,r--------
65,τῇ,ὁ,l-s---fd-
66,πόλει,πόλις,n-s---fd-
67,.,.,u--------
68,ἥξει,ἥκω,v3sfia---
