@id,@form,@lemma,@postag,@relation
1,ὅτε,ὅτε,c--------,AuxC
2,δὲ,δέ,d--------,AuxY
3,καὶ,καί,d--------,AuxZ
4,δοκοὺς,δοκός,n-p---fa-,OBJ_CO
5,ἤ,ἤ1,c--------,COORD
6,τι,τις,a-s---na_,ATR
7,τοιοῦτον,τοιοῦτος,p-s---na-,OBJ_CO
8,ἐγχειρήσαιεν,ἐγχειρέω,v3paoa---,ADV
9,ἐπιρρίπτειν,ἐπιρριπτέω,v--pna---,OBJ
10,ἀπὸ,ἀπό,r--------,AuxP
11,τῶν,ὁ,l-p---fg-,ATR
12,ἐπάλξεων,ἔπαλξις,n-p---fg-,ADV
13,",",punc1,u--------,AuxX
14,ὁμοῦ,ὁμοῦ,d--------,ADV
15,πάντες,πᾶς,a-p---mn-,SBJ
16,ἀπεσύροντο,ἀποσύρω,v3piie---,PRED_CO
17,καὶ,καί,c--------,COORD
18,κατεφέροντο,καταφέρω,v3piie---,PRED_CO
19,πρὸς,πρός,r--------,AuxP
20,τὴν,ὁ,l-s---fa-,ATR
21,γῆν,γῆ,n-s---fa-,ADV
22,.,punc1,u--------,AuxK
