,@id,@form,@lemma,@postag,@relation
0,1,γενομένης,γίγνομαι,v-sapmfg-,ADV_CO
1,2,δὲ,δέ,d--------,AuxY
2,3,μάχης,μάχη,n-s---fg-,SBJ
3,4,ἐν,ἐν,r--------,AuxP
4,5,Οἰνοφύτοις,Οἰνόφυτα,n-p---nd-,PNOM
5,6,τῆς,ὁ,l-s---fg-,ATR
6,7,Βοιωτίας,Βοιωτία,n-s---fg-,ATR
7,8,",",punc1,u--------,AuxX
8,9,καὶ,καί,c--------,COORD
9,10,τὸ,ὁ,l-s---na-,ATR
10,11,δεινὸν,δεινός,a-s---na-,OBJ
11,12,ἀμφοτέρων,ἀμφότερος,a-p---mg-,SBJ
12,13,ταῖς,ὁ,l-p---fd-,ATR
13,14,ψυχαῖς,ψυχή,n-p---fd-,ADV
14,15,ἐρρωμένως,ἐρρωμένος,d--------,ADV
15,16,ὑπομενόντων,ὑπομένω,v-pppamg-,ADV_CO
16,17,",",punc1,u--------,AuxX
17,18,διημέρευσαν,διημερεύω,v3paia---,PRED
18,19,ἐν,ἐν,r--------,AuxP
19,20,τῇ,ὁ,l-s---fd-,ATR
20,21,μάχῃ,μάχη,n-s---fd-,ADV
21,22,·,punc1,u--------,AuxK
