,@id,@form,@lemma,@postag,@relation
0,1,μετὰ,μετά,r--------,AuxP
1,2,δὲ,δέ,d--------,AuxY
2,3,τὴν,ὁ,l-s---fa-,ATR
3,4,πολιτογραφίαν,πολιτογραφία,n-s---fa-,ADV_CO
4,5,τὴν,ὁ,l-s---fa-,ATR
5,6,ἐν,ἐν,r--------,AuxP
6,7,ταῖς,ὁ,l-p---fd-,ATR
7,8,πόλεσι,πόλις,n-p---fd-,PNOM
8,9,γενομένην,γίγνομαι,v-sapmfa-,ATR
9,10,καὶ,καί,c--------,COORD
10,11,τὸν,ὁ,l-s---ma-,ATR
11,12,ἀναδασμὸν,ἀναδασμός,n-s---ma-,ADV_CO
12,13,τῆς,ὁ,l-s---fg-,ATR
13,14,χώρας,χώρα,n-s---fg-,ATR
14,15,",",punc1,u--------,AuxX
15,16,πολλῶν,πολύς,a-p---mg-,SBJ
16,17,εἰκῇ,εἰκῇ,d--------,ADV_CO
17,18,καὶ,καί,c--------,COORD
18,19,ὡς,ὡς,c--------,AuxC
19,20,ἔτυχε,τυγχάνω,v3saia---,ADV_CO
20,21,πεπολιτογραφημένων,πολιτογραφέω,v-prpemg-,ADV
21,22,",",punc1,u--------,AuxX
22,23,ἐνόσουν,νοσέω,v3piia---,PRED_CO
23,24,αἱ,ὁ,l-p---fn-,ATR
24,25,πόλεις,πόλις,n-p---fn-,SBJ
25,26,καὶ,καί,c--------,COORD
26,27,πάλιν,πάλιν,d--------,ADV
27,28,εἰς,εἰς,r--------,AuxP
28,29,πολιτικὰς,πολιτικός,a-p---fa-,ATR
29,30,στάσεις,στάσις,n-p---fa-,OBJ_CO
30,31,καὶ,καί,c--------,COORD
31,32,ταραχὰς,ταραχή,n-p---fa-,OBJ_CO
32,33,ἐνέπιπτον,ἐμπίτνω,v3piia---,PRED_CO
33,34,·,punc1,u--------,AuxK
