,@id,@form,@lemma,@postag,@relation
0,1,μετὰ,μετά,r--------,AuxP
1,2,δὲ,δέ,d--------,AuxY
2,3,ταῦτα,οὗτος,p-p---na-,ADV
3,4,ἤδη,ἤδη,d--------,ADV
4,5,φανερὸς,φανερός,a-s---mn-,PNOM
5,6,ὢν,εἰμί,v-sppamn-,ADV
6,7,ὅτι,ὅτι2,c--------,AuxC
7,8,δυναστείας,δυναστεία,n-p---fa-,OBJ
8,9,ὀρέγεται,ὀρέγω,v3spie---,ADV
9,10,",",punc1,u--------,AuxX
10,11,θανάτου,θάνατος,n-s---mg-,ATR
11,12,κρίσιν,κρίσις,n-s---fa-,OBJ
12,13,ὑποσχὼν,ὑπέχω,v-sapamn-,ADV
13,14,κατεδικάσθη,καταδικάζω,v3saip---,PRED
14,15,.,punc1,u--------,AuxK
