@ref,@id,@form,@lemma,@postag
Leuven|0062-015|132|1,1,καὶ,καί,d--------
Leuven|0062-015|132|2,2,γὰρ,γάρ,d--------
Leuven|0062-015|132|3,3,εἰ,εἰ,c--------
Leuven|0062-015|132|4,4,Δίφιλος,Δίφιλος,n-s---mn-
Leuven|0062-015|132|5,5,ἄξιος,ἄξιος,a-s---mn-
Leuven|0062-015|132|6,6,δύο,δύο,m-d---ma-
Leuven|0062-015|132|7,7,ἤδη,ἤδη,d--------
Leuven|0062-015|132|8,8,μαθητάς,μαθητής,n-p---ma-
Leuven|0062-015|132|9,9,μου,ἐγώ,p1s---cg-
Leuven|0062-015|132|10,10,περισπάσας,περισπάω,v-sapamn-
Leuven|0062-015|132|11,11,",",",",u--------
Leuven|0062-015|132|12,12,ἀλλ’,ἀλλά,b--------
Leuven|0062-015|132|13,13,ἔγωγε,ἐγώ,p1s---cn-
Leuven|0062-015|132|14,14,φιλοσοφίας,φιλοσοφία,n-s---fg-
Leuven|0062-015|132|15,15,αὐτῆς,αὐτός,p-s---fg-
Leuven|0062-015|132|16,16,ἕνεκεν,ἕνεκα,r--------
Leuven|0062-015|132|17,17,σιωπήσομαι,σιωπάω,v1sfim---
Leuven|0062-015|132|18,18,.,.,u--------
Leuven|0062-015|132|19,19,[0],,
