@ref,@id,@form,@lemma,@postag
Leuven|0062-015|108|1,1,ἐπὶ,ἐπί,r--------
Leuven|0062-015|108|2,2,σοῦ,σύ,p2s---cg-
Leuven|0062-015|108|3,3,δὲ,δέ,b--------
Leuven|0062-015|108|4,4,μόνου,μόνος,a-s---mg-
Leuven|0062-015|108|5,5,εἰκότως,εἰκότως,d--------
Leuven|0062-015|108|6,6,ἀγανακτῆσαί,ἀγανακτέω,v--ana---
Leuven|0062-015|108|7,7,μοι,ἐγώ,p1s---cd-
Leuven|0062-015|108|8,8,δοκῶ,δοκέω,v1spia---
Leuven|0062-015|108|9,9,",",",",u--------
Leuven|0062-015|108|10,10,ὃς,ὅς,p-s---mn-
Leuven|0062-015|108|11,11,τοσοῦτον,τοσοῦτος,p-s---ma-
Leuven|0062-015|108|12,12,χρόνον,χρόνος,n-s---ma-
Leuven|0062-015|108|13,13,ὑπ’,ὑπό,r--------
Leuven|0062-015|108|14,14,ἐμοῦ,ἐγώ,p1s---cg-
Leuven|0062-015|108|15,15,λιπαρῶς,λιπαρής,d--------
Leuven|0062-015|108|16,16,τεθεραπευμένος,θεραπεύω,v-srpemn-
Leuven|0062-015|108|17,17,οὐκ,οὐ,d--------
Leuven|0062-015|108|18,18,ἠξίωσας,ἀξιόω,v2saia---
Leuven|0062-015|108|19,19,ἐναριθμῆσαι,ἐναριθμέω,v--ana---
Leuven|0062-015|108|20,20,κ-,καί,d--------
Leuven|0062-015|108|21,21,ἐμὲ,ἐγώ,p1s---ca-
Leuven|0062-015|108|22,22,τοῖς,ὁ,l-p---md-
Leuven|0062-015|108|23,23,ἄλλοις,ἄλλος,p-p---md-
Leuven|0062-015|108|24,24,φίλοις,φίλος,a-p---md-
Leuven|0062-015|108|25,25,",",",",u--------
Leuven|0062-015|108|26,26,ἀλλὰ,ἀλλά,b--------
Leuven|0062-015|108|27,27,μόνος,μόνος,a-s---mn-
Leuven|0062-015|108|28,28,ἐγώ,ἐγώ,p1s---cn-
Leuven|0062-015|108|29,29,σοι,σύ,p2s---cd-
Leuven|0062-015|108|30,30,ἄμοιρος,ἄμοιρος,a-s---mn-
Leuven|0062-015|108|31,31,",",",",u--------
Leuven|0062-015|108|32,32,καὶ,καί,b--------
Leuven|0062-015|108|33,33,ταῦτα,οὗτος,p-p---na-
Leuven|0062-015|108|34,34,ἐν,ἐν,r--------
Leuven|0062-015|108|35,35,γειτόνων,γείτων,n-p---mg-
Leuven|0062-015|108|36,36,οἰκῶν,οἰκέω,v-sppamn-
Leuven|0062-015|108|37,37,.,.,u--------
Leuven|0062-015|108|38,38,[0],,
Leuven|0062-015|108|39,39,[1],,
Leuven|0062-015|108|40,40,[2],,
