@id,@form,@lemma,@postag,@relation
1,χρὴ,χρή,v3spia---,PRED
2,τοίνυν,τοίνυν,d--------,AuxY
3,καὶ,καί,d-------_,AuxZ
4,ὑπὲρ,ὑπέρ,r--------,AuxP
5,ὑμῶν,σύ,p2p---mg-,ADV
6,αὐτῶν,αὐτός,p-p---mg-,ATR
7,τὴν,ὁ,l-s---fa-,ATR
8,γνώμην,γνώμη,n-s---fa-,OBJ
9,ἔχειν,ἔχω,v--pna---,OBJ
10,",",punc1,u--------,AuxX
11,ἐνθυμουμένους,ἐνθυμέομαι,v-pppema-,ADV
12,ὅτι,ὅτι2,c--------,AuxC
13,οὐδὲν,οὐδείς,p-s---na-,ADV
14,διοίσει,διαφέρω,v3sfia---,OBJ
15,ὑμᾶς,σύ,p2p---ma-,SBJ
16,ἰδίᾳ,ἴδιος,a-s---fd-,ADV
17,περὶ,περί,r--------,AuxP
18,τῆς,ὁ,l-s---fg-,ATR
19,ἀστρατείας,ἀστρατεία,n-s---fg-,ADV
20,βοηθεῖν,βοηθέω,v--pna---,SBJ
21,",",punc1,u--------,AuxX
22,ἢ,ἤ1,c--------,AuxC
23,τούτων,οὗτος,p-p---mg-,ATR
24,τινὰς,τις,p-p---ma-,SBJ
25,δεῖσθαι,δέομαι,v--pne---,ADV
26,αὐτοὺς,αὐτός,p-p---ma-,ATR
27,τὴν,ὁ,l-s---fa-,ATR
28,ψῆφον,ψῆφος,n-s---fa-,OBJ
29,διδόντας,δίδωμι,v-pppama-,OBJ
30,.,punc1,u--------,AuxK
