@id,@form,@lemma,@postag
1,ὁ,ὁ,l-s---mn-
2,δʼ,δέ,d--------
3,ἐντρυφῶν,ἐντρυφάω,v-sppamn-
4,ἔλεγεν,λέγω3,v3siia---
5,οὐχ,οὐ,d--------
6,ὕβρει,ὕβρις,n-s---fd-
7,τοῦτο,οὗτος,p-s---na-
8,πράττειν,πράσσω,v--pna---
9,οὐ,οὐ,d--------
10,-δὲ,δέ,c--------
11,κρατούμενος,κρατέω,v-sppemn-
12,ὑφʼ,ὑπό,r--------
13,ἡδονῆς,ἡδονή,n-s---fg-
14,",",punc1,u--------
15,ἀλλʼ,ἀλλά,c--------
16,ὅπως,ὅπως,c--------
17,Λακεδαιμονίων,Λακεδαιμόνιος,n-p---mg-
18,βασιλεύσωσιν,βασιλεύω,v3pasa---
19,οἱ,ὁ,l-p---mn-
20,ἐξ,ἐκ,r--------
21,αὐτοῦ,αὐτός,p-s---mg-
22,γεγονότες,γίγνομαι,v-prpamn-
23,.,punc1,u--------
