@id,@form,@lemma,@postag
1,ὁμολογήσαντι,ὁμολογέω,v-sapamd-
2,γὰρ,γάρ,d--------
3,ἄδειαν,ἄδεια,n-s---fa-
4,εἶναι,εἰμί,v--pna---
5,κατὰ,κατά,r--------
6,ψήφισμα,ψήφισμα,n-s---na-
7,τοῦ,ὁ,l-s---mg-
8,δήμου,δῆμος,n-s---mg-
9,",",punc1,u--------
10,τὰ,ὁ,l-p---na-
11,δὲ,δέ,c--------
12,τῆς,ὁ,l-s---fg-
13,κρίσεως,κρίσις,n-s---fg-
14,ἄδηλα,ἄδηλος,a-p---na-
15,πᾶσι,πᾶς,a-p---md-
16,",",punc1,u--------
17,τοῖς,ὁ,l-p---md-
18,δὲ,δέ,c--------
19,δυνατοῖς,δυνατός,a-p---md-
20,φοβερώτατα,φοβερός,a-p---nas
21,·,punc1,u--------
22,[0],,
23,εἶναι,εἰμί,v--pna---
24,εἶναι,εἰμί,v--pna---
