@id,@form,@lemma,@postag
1,εἰ,εἰ,c--------
2,δὲ,δέ,d--------
3,μή,μή,d--------
4,",",",",u--------
5,πάλιν,πάλιν,d--------
6,αὖ,αὖ,d--------
7,ἐγὼ,ἐγώ,p1s---mn-
8,ἐθέλω,ἐθέλω,v1spia---
9,παρὰ,παρά,r--------
10,σοῦ,σύ,p-s---mg-
11,ἐξαγγέλλειν,ἐξαγγέλλω,v--pna---
12,ἀπιέναι,ἀπέρχομαι,v--pna---
13,πάντας,πᾶς,a-p---ma-
14,ἀπὸ,ἀπό,r--------
15,σοῦ,σύ,p-s---mg-
16,πλὴν,πλήν,r--------
17,ἡμῶν,ἐγώ,p1p---mg-
18,τῶν,ὁ,l-p---mg-
19,ἐξ,ἐκ,r--------
20,ἀρχῆς,ἀρχή,n-s---fg-
21,φίλων,φίλος,n-p---mg-
22,.,.,u--------
23,ἔσται,εἰμί,v3sfim---
