@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,ὁ,ὁ,l-s---mn-
3,Ὑστάσπας,Ὑστάσπης,n-s---mn-
4,καταλιπὼν,καταλείπω,v-sapamn-
5,ἐν,ἐν,r--------
6,ταῖς,ὁ,l-p---fd-
7,ἄκραις,ἄκρα,n-p---fd-
8,ἰσχυρὰς,ἰσχυρός,a-p---fa-
9,Περσῶν,Πέρσης,n-p---mg-
10,φρουρὰς,φρουρά,n-p---fa-
11,ἀπῄει,ἄπειμι2,v3siia---
12,ἄγων,ἄγω,v-sppamn-
13,σὺν,σύν,r--------
14,τοῖς,ὁ,l-p---md-
15,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-
16,καὶ,καί,c--------
17,Φρυγῶν,Φρύξ,n-p---mg-
18,πολλοὺς,πολύς,a-p---ma-
19,ἱππέας,ἱππεύς,n-p---ma-
20,καὶ,καί,c--------
21,πελταστάς,πελταστής,n-p---ma-
22,.,.,u--------
