,@id,@form,@lemma,@postag,@relation
0,1,οὔ,οὐ,d--------,AuxZ
1,2,-τε,τε,d--------,AuxY
2,3,γάρ,γάρ,d--------,AuxY
3,4,με,ἐγώ,p1s---ma-,SBJ
4,5,δεῖ,δεῖ,v3siia---,PRED
5,6,τοὺς,ὁ,l-p---ma-,ATR
6,7,ἐμαυτοῦ,ἐμαυτοῦ,p-s---mg-,ATR
7,8,φίλους,φίλος,n-p---ma-,OBJ_CO
8,9,μάρτυρας,μάρτυς,n-p---ma-,OCOMP
9,10,παρασχέσθαι,παρέχω,v--anm---,SBJ
10,11,",",punc1,u--------,AuxX
11,12,οὔ,οὐ,d--------,AuxZ
12,13,-τε,τε,d--------,AuxY
13,14,τοὺς,ὁ,l-p---ma-,ATR
14,15,τούτων,οὗτος,p-p---mg-,ATR
15,16,ἐχθρούς,ἐχθρός,n-p---ma-,OBJ_CO
16,17,",",punc1,u--------,AuxX
17,18,οὔ,οὐ,d--------,AuxZ
18,19,-τε,τε,c--------,COORD
19,20,τοὺς,ὁ,l-p---ma-,ATR
20,21,μηδετέρους,μηδέτερος,a-p---ma-,OBJ
21,22,ἡμῶν,ἐγώ,p1p---mg-,ATR
22,23,γιγνώσκοντας,γιγνώσκω,v-pppama-,OBJ_CO
23,24,",",punc1,u--------,AuxX
24,25,ἀλλὰ,ἀλλά,c--------,COORD
25,26,τοὺς,ὁ,l-p---ma-,ATR
26,27,τούτων,οὗτος,p-p---mg-,ATR
27,28,φίλους,φίλος,n-p---ma-,OBJ_CO
28,29,.,punc1,u--------,AuxK
