@ref,@id,@form,@lemma,@postag,@relation
Leuven|0059-003|41|1,1,οὐ,οὐ,d--------,AuxZ
Leuven|0059-003|41|2,2,γὰρ,γάρ,d--------,AuxY
Leuven|0059-003|41|3,3,πείσονται,πείθω,v3pfim---,PRED
Leuven|0059-003|41|4,4,οἱ,ὁ,l-p---mn-,ATR
Leuven|0059-003|41|5,5,πολλοὶ,πολύς,a-p---mn-,SBJ
Leuven|0059-003|41|6,6,ὡς,ὡς,c--------,AuxC
Leuven|0059-003|41|7,7,σὺ,σύ,p2s---cn-,SBJ
Leuven|0059-003|41|8,8,αὐτὸς,αὐτός,p-s---mn-,ADV
Leuven|0059-003|41|9,9,οὐκ,οὐ,d--------,AuxZ
Leuven|0059-003|41|10,10,ἠθέλησας,ἐθέλω,v2saia---,OBJ
Leuven|0059-003|41|11,11,ἀπιέναι,ἀπέρχομαι,v--pna---,OBJ
Leuven|0059-003|41|12,12,ἐνθένδε,ἐνθένδε,d--------,ADV
Leuven|0059-003|41|13,13,ἡμῶν,ἐγώ,p1p---cg-,SBJ
Leuven|0059-003|41|14,14,προθυμουμένων,προθυμέομαι,v-pppemg-,ADV
Leuven|0059-003|41|15,15,.,.,u--------,AuxK
