@ref,@id,@form,@lemma,@postag,@relation
Leuven|0059-003|140|1,1,καλῶς,καλός,d--------,ADV
Leuven|0059-003|140|2,2,μέν,μέν,d--------,AuxY
Leuven|0059-003|140|3,3,μοι,ἐγώ,p1s---cd-,OBJ
Leuven|0059-003|140|4,4,δοκεῖς,δοκέω,v2spia---,PRED_CO
Leuven|0059-003|140|5,5,λέγειν,λέγω,v--pna---,OBJ
Leuven|0059-003|140|6,6,",",",",u--------,AuxX
Leuven|0059-003|140|7,7,ὦ,ὦ,i--------,AuxZ
Leuven|0059-003|140|8,8,Σώκρατες,Σωκράτης,n-s---mv-,ExD
Leuven|0059-003|140|9,9,",",",",u--------,AuxX
Leuven|0059-003|140|10,10,ὅρα,ὁράω,v2spma---,PRED_CO
Leuven|0059-003|140|11,11,δὲ,δέ,d--------,COORD
Leuven|0059-003|140|12,12,τί,τίς,p-s---na-,OBJ
Leuven|0059-003|140|13,13,δρῶμεν,δράω,v1ppia---,OBJ
Leuven|0059-003|140|14,14,.,.,u--------,AuxK
