,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0540-024|56|1,1,ὥστε,ὥστε,d--------,AuxY
1,Leuven|0540-024|56|2,2,μοι,ἐγώ,p1s---cd-,OBJ
2,Leuven|0540-024|56|3,3,δοκεῖ,δοκέω,v3spia---,PRED
3,Leuven|0540-024|56|4,4,ὁ,ὁ,l-s---mn-,ATR
4,Leuven|0540-024|56|5,5,κατήγορος,κατήγορος,n-s---mn-,SBJ
5,Leuven|0540-024|56|6,6,εἰπεῖν,λέγω,v--ana---,OBJ
6,Leuven|0540-024|56|7,7,περὶ,περί,r--------,AuxP
7,Leuven|0540-024|56|8,8,τῆς,ὁ,l-s---fg-,ATR
8,Leuven|0540-024|56|9,9,ἐμῆς,ἐμός,a-s---fg-,ATR
9,Leuven|0540-024|56|10,10,ὕβρεως,ὕβρις,n-s---fg-,OBJ
10,Leuven|0540-024|56|11,11,οὐ,οὐ,d--------,AuxZ
11,Leuven|0540-024|56|12,12,σπουδάζων,σπουδάζω,v-sppamn-,ADV_CO
13,Leuven|0540-024|56|14,14,ἀλλὰ,ἀλλά,c--------,COORD
14,Leuven|0540-024|56|15,15,παίζων,παίζω,v-sppamn-,ADV_CO
16,Leuven|0540-024|56|17,17,οὐδ’,οὐδέ,c--------,AuxY
17,Leuven|0540-024|56|18,18,ὑμᾶς,σύ,p2p---ca-,OBJ
18,Leuven|0540-024|56|19,19,πεῖσαι,πείθω,v--ana---,OBJ
19,Leuven|0540-024|56|20,20,βουλόμενος,βούλομαι,v-sppemn-,ADV_CO
20,Leuven|0540-024|56|21,21,ὡς,ὡς,c--------,AuxC
21,Leuven|0540-024|56|22,22,εἰμὶ,εἰμί,v1spia---,OBJ
22,Leuven|0540-024|56|23,23,τοιοῦτος,τοιοῦτος,p-s---mn-,PNOM
24,Leuven|0540-024|56|25,25,ἀλλ’,ἀλλά,c--------,COORD
25,Leuven|0540-024|56|26,26,ἐμὲ,ἐγώ,p1s---ca-,OBJ
26,Leuven|0540-024|56|27,27,κωμῳδεῖν,κωμῳδέω,v--pna---,OBJ
27,Leuven|0540-024|56|28,28,βουλόμενος,βούλομαι,v-sppemn-,ADV_CO
29,Leuven|0540-024|56|30,30,ὥσπερ,ὥσπερ,c--------,AuxZ
30,Leuven|0540-024|56|31,31,τι,τις,p-s---na-,OBJ
31,Leuven|0540-024|56|32,32,καλὸν,καλός,a-s---na-,ATR
32,Leuven|0540-024|56|33,33,ποιῶν,ποιέω,v-sppamn-,ADV
