,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0540-024|1|1,1,οὐ,οὐ,d--------,AuxZ
1,Leuven|0540-024|1|2,2,πολλοῦ,πολύς,a-s---ng-,OBJ
2,Leuven|0540-024|1|3,3,δέω,δέω,v1spia---,PRED
3,Leuven|0540-024|1|4,4,χάριν,χάρις,n-s---fa-,OBJ
4,Leuven|0540-024|1|5,5,ἔχειν,ἔχω,v--pna---,OBJ
6,Leuven|0540-024|1|7,7,ὦ,ὦ,i--------,AuxZ
7,Leuven|0540-024|1|8,8,βουλή,βουλή,n-s---fv-,ExD
9,Leuven|0540-024|1|10,10,τῷ,ὁ,l-s---md-,ATR
10,Leuven|0540-024|1|11,11,κατηγόρῳ,κατήγορος,a-s---md-,OBJ
12,Leuven|0540-024|1|13,13,ὅτι,ὅτι,c--------,AuxC
13,Leuven|0540-024|1|14,14,μοι,ἐγώ,p1s---cd-,ADV
14,Leuven|0540-024|1|15,15,παρεσκεύασε,παρασκευάζω,v3saia---,ADV
15,Leuven|0540-024|1|16,16,τὸν,ὁ,l-s---ma-,ATR
16,Leuven|0540-024|1|17,17,ἀγῶνα,ἀγών,n-s---ma-,OBJ
17,Leuven|0540-024|1|18,18,τουτονί,οὗτος,p-s---ma-,ATR
