,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0540-024|39|1,1,καὶ,καί,c--------,AuxY
1,Leuven|0540-024|39|2,2,ὅτι,ὅτι,c--------,AuxC
2,Leuven|0540-024|39|3,3,μὲν,μέν,d--------,AuxY
3,Leuven|0540-024|39|4,4,δυοῖν,δύο,m-d----d-,ATR
4,Leuven|0540-024|39|5,5,βακτηρίαιν,βακτηρία,n-d---fd-,OBJ
5,Leuven|0540-024|39|6,6,χρῶμαι,χράω,v1spie---,ADV
7,Leuven|0540-024|39|8,8,τῶν,ὁ,l-p---mg-,ATR
8,Leuven|0540-024|39|9,9,ἄλλων,ἄλλος,p-p---mg-,SBJ
9,Leuven|0540-024|39|10,10,μιᾷ,εἷς,m-s---fd-,OBJ
10,Leuven|0540-024|39|11,11,χρωμένων,χράω,v-pppemg-,ADV
12,Leuven|0540-024|39|13,13,μὴ,μή,d--------,AuxZ
13,Leuven|0540-024|39|14,14,κατηγορεῖν,κατηγορέω,v--pna---,SBJ
14,Leuven|0540-024|39|15,15,ὡς,ὡς,c--------,AuxC
15,Leuven|0540-024|39|16,16,καὶ,καί,d--------,AuxZ
16,Leuven|0540-024|39|17,17,τοῦτο,οὗτος,p-s---nn-,SBJ
17,Leuven|0540-024|39|18,18,τῶν,ὁ,l-p---mg-,ATR
18,Leuven|0540-024|39|19,19,δυναμένων,δύναμαι,v-pppemg-,PNOM
19,Leuven|0540-024|39|20,20,ἐστιν,εἰμί,v3spia---,OBJ
