@id,@form,@lemma,@postag
1,μεγάλων,μέγας,a-p---ngp
2,γὰρ,γάρ,d--------
3,κύριοι,κύριος,a-p---mn-
4,καθεστῶτες,καθίστημι,v-prpamn-
5,",",punc1,u--------
6,ἂν,ἐάν,c--------
7,εὐτελεῖς,εὐτελής,a-p---mn-
8,ὦσι,εἰμί,v3ppsa---
9,μεγάλα,μέγας,a-p---na_
10,βλάπτουσι,βλάπτω,v3ppia---
11,",",punc1,u--------
12,καὶ,καί,c--------
13,ἔβλαψαν,βλάπτω,v3paia---
14,ἤδη,ἤδη,d--------
15,τὴν,ὁ,l-s---fa-
16,πόλιν,πόλις,n-s---fa-
17,τὴν,ὁ,l-s---fa-
18,τῶν,ὁ,l-p---mg-
19,Λακεδαιμονίων,Λακεδαιμόνιος,n-p---mg-
20,.,punc1,u--------
