@id,@form,@lemma,@postag
1,ἴσως,ἴσως,d--------
2,οὖν,οὖν,d--------
3,ἄριστος,ἄριστος,a-s---mn-
4,ὅρος,ὅρος,n-s---mn-
5,τὸ,ὁ,l-s---nn-
6,μὴ,μή,d--------
7,λυσιτελεῖν,λυσιτελέω,v--pna---
8,τοῖς,ὁ,l-p---md-
9,κρείττοσι,κρείσσων,a-p---mdc
10,διὰ,διά,r--------
11,τὴν,ὁ,l-s---fa-
12,ὑπερβολὴν,ὑπερβολή,n-s---fa-
13,πολεμεῖν,πολεμέω,v--pna---
14,",",punc1,u--------
15,ἀλλ᾽,ἀλλά,c--------
16,οὕτως,οὕτως,d--------
17,ὡς,ὡς,c--------
18,ἂν,ἄν1,d--------
19,καὶ,καί,d--------
20,μὴ,μή,d--------
21,ἐχόντων,ἔχω,v-pppamg-
22,τοσαύτην,τοσοῦτος,a-s---fa_
23,οὐσίαν,οὐσία,n-s---fa-
24,.,punc1,u--------
25,ἐστιν,εἰμί,v3spia---
26,ᾖ,εἰμί,v3spsa---
27,πολεμεῖν,πολεμέω,v--pna---
