@id,@form,@lemma,@postag
1,ὅταν,ὅταν,c--------
2,γὰρ,γάρ,d--------
3,ᾖ,εἰμί,v3spsa---
4,τὸ,ὁ,l-s---nn-
5,μὲν,μέν,d--------
6,βέλτιον,βελτίων,a-s---nnc
7,μικρόν,μικρός,a-s---nn-
8,",",punc1,u--------
9,τὸ,ὁ,l-s---nn-
10,δ᾽,δέ,c--------
11,ἐθίζειν,ἐθίζω,v--pna---
12,εὐχερῶς,εὐχερής,d-------_
13,λύειν,λύω,v--pna---
14,τοὺς,ὁ,l-p---ma-
15,νόμους,νόμος,n-p---ma-
16,φαῦλον,φαῦλος,a-s---nn-
17,",",punc1,u--------
18,φανερὸν,φανερός,a-s---nn-
19,ὡς,ὡς,c--------
20,ἐατέον,ἐατέος,a-s---nn-
21,ἐνίας,ἔνιοι,a-p---fa-
22,ἁμαρτίας,ἁμαρτία,n-p---fa-
23,καὶ,καί,d--------
24,τῶν,ὁ,l-p---mg-
25,νομοθετῶν,νομοθέτης,n-p---mg-
26,καὶ,καί,c--------
27,τῶν,ὁ,l-p---mg-
28,ἀρχόντων,ἄρχω,v-pppamg-
29,:,punc1,u--------
30,ἐστιν,εἰμί,v3spia---
31,ᾖ,εἰμί,v3spsa---
