,@id,@form,@lemma,@postag,@relation
0,1,τὰ,ὁ,l-p---na-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,συσσίτια,συσσίτιον,n-p---na-,OBJ
3,4,Κρῆτες,Κρής,n-p---mn-,SBJ
4,5,μὲν,μέν,d--------,AuxY
5,6,ἀνδρεῖα,ἀνδρεῖος,a-p---na-,OCOMP
6,7,",",punc1,u--------,AuxX
7,8,Λακεδαιμόνιοι,Λακεδαιμόνιος,n-p---mn-,SBJ
8,9,δὲ,δέ,c--------,COORD
9,10,φιδίτια,φιλίτιον,n-p---na-,OCOMP
10,11,προσαγορεύουσιν,προσαγορεύω,v3ppia---,PRED_CO
11,12,",",punc1,u--------,AuxX
12,13,εἴτε,εἴτε,d--------,AuxY
13,14,ὡς,ὡς,d--------,AuxZ
14,15,φιλίας,φιλία,n-s---fg-,OBJ_CO
15,16,καὶ,καί,c--------,COORD
16,17,φιλοφροσύνης,φιλοφροσύνη,n-s---fg-,OBJ_CO
17,18,ὑπαρχόντων,ὑπάρχω,v-pppafg-,ADV_CO
18,19,",",punc1,u--------,AuxX
19,20,ἀντὶ,ἀντί,r--------,AuxP
20,21,τοῦ,ὁ,l-p---ng-,ATR
21,22,λ,λ,m--------,ADV
22,23,τὸ,ὁ,l-s---na-,ATR
23,24,δ,δ,m--------,OBJ
24,25,λαμβάνοντες,λαμβάνω,v-pppamn-,ADV
25,26,",",punc1,u--------,AuxX
26,27,εἴτε,εἴτε,c--------,COORD
27,28,ὡς,ὡς,d--------,AuxZ
28,29,πρὸς,πρός,r--------,AuxP
29,30,εὐτέλειαν,εὐτέλεια,n-s---fa-,ADV_CO
30,31,καὶ,καί,c--------,COORD
31,32,φειδὼ,φειδώ,n-s---na-,ADV_CO
32,33,συνεθιζόντων,συνεθίζω,v-pppamg-,ADV_CO
33,34,.,punc1,u--------,AuxK
34,35,προσαγορεύουσιν,προσαγορεύω,v3ppia---,PRED_CO
