,@id,@form,@lemma,@postag,@relation
0,1,ἑνὸς,εἷς,a-s---mg-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,λίθου,λίθος,n-s---mg-,SBJ
3,4,τὸ,ὁ,l-s---na-,ATR
4,5,πρῶτον,πρῶτος,a-s---na-,ADV
5,6,ἐπʼ,ἐπί,r--------,AuxP
6,7,αὐτὸν,αὐτός,p-s---ma-,ADV
7,8,ἀφεθέντος,ἀφίημι,v-sappmg-,ADV
8,9,",",punc1,u--------,AuxX
9,10,ἔρριψε,ῥίπτω,v3saia---,PRED_CO
10,11,τὴν,ὁ,l-s---fa-,ATR
11,12,φιάλην,φιάλη,n-s---fa-,OBJ
12,13,καὶ,καί,c--------,COORD
13,14,ἐς,εἰς,r--------,AuxP
14,15,τὸ,ὁ,l-s---na-,ATR
15,16,τῆς,ὁ,l-s---fg-,ATR
16,17,Ἑστίας,Ἑστία,n-s---fg-,ATR
17,18,ἱερὸν,ἱερόν,n-s---na-,OBJ
18,19,ἵετο,ἵημι,v3siie---,PRED_CO
19,20,δρόμῳ,δρόμος,n-s---md-,ADV
20,21,.,punc1,u--------,AuxK
