,@id,@form,@lemma,@postag,@relation
0,1,πεσόντων,πίπτω,v-papamg-,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,τῶνδε,ὅδε,p-p---mg-,SBJ
3,4,",",punc1,u--------,AuxX
4,5,οὐ,οὐ,d--------,AuxZ
5,6,-δὲ,δέ,d--------,AuxY
6,7,τῶν,ὁ,l-p---mg-,ATR
7,8,ἄλλων,ἄλλος,a-p---mg-,ATR
8,9,Ῥωμαίων,Ῥωμαῖος,n-p---mg-,ATR
9,10,τις,τις,p-s---cn-,SBJ
10,11,ἦν,εἰμί,v3siia---,PRED_CO
11,12,φειδώ,φειδός,a-d---mn-,PNOM
12,13,",",punc1,u--------,AuxX
13,14,ἀλλὰ,ἀλλά,c--------,SBJ
14,15,τοὺς,ὁ,l-p---ma-,OBJ
15,16,παρὰ,παρά,r--------,AuxP
16,17,σφίσι,σφεῖς,p3p---md-,ATR
17,18,πάντας,πᾶς,a-p---ma-,ATR
18,19,οἱ,ὁ,l-p---mn-,ATR
19,20,Ἀσκλαῖοι,Ἀσκλαίοις,n-p---mn-,SBJ
20,21,συνεκέντουν,συγκεντέω,v3piia---,PRED_CO
21,22,ἐπιτρέχοντες,ἐπιτρέχω,v-pppamn-,ADV
22,23,καὶ,καί,c--------,SBJ
23,24,τὰ,ὁ,l-p---na-,ATR
24,25,ὄντα,εἰμί,v-pppana-,OBJ
25,26,αὐτοῖς,αὐτός,p-p---md-,OBJ
26,27,διήρπαζον,διαρπάζω,v3piia---,PRED_CO
27,28,.,punc1,u--------,AuxK
