,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,αὐτοῖς,αὐτός,p-p---md-,ADV
2,3,ἐπὶ,ἐπί,r--------,AuxP
3,4,τῷ,ὁ,l-s---md-,ATR
4,5,κατὰ,κατά,r--------,AuxP
5,6,πόλιν,πόλις,n-s---fa-,ATR
6,7,στρατῷ,στρατός,n-s---md-,ADV
7,8,κοινὸς,κοινός,a-s---mn-,PNOM
8,9,ἦν,εἰμί,v3siia---,PRED
9,10,ἱππέων,ἱππεύς,n-p---mg-,ATR_CO
10,11,τε,τε,d--------,AuxY
11,12,καὶ,καί,c--------,COORD
12,13,πεζῶν,πέζα,n-p---fg-,ATR_CO
13,14,ἕτερος,ἕτερος,a-s---mn-,SBJ
14,15,ἐς,εἰς,r--------,AuxP
15,16,δέκα,δέκα,m--------,ATR
16,17,μυριάδας,μυριάς,n-p---fa-,ATR
17,18,.,punc1,u--------,AuxK
