@id,@form,@lemma,@postag,@relation
1,μυρία,μυρίος,a-p---na-,OBJ
2,δ᾽,δέ,d--------,AuxY
3,εἰς,εἰς,r--------,AuxP
4,τοῦτο,οὗτος,p-s---na-,ADV
5,λέγειν,λέγω3,v--pna---,OBJ
6,ἔχων,ἔχω,v-sppamn-,ADV_CO
7,καὶ,καί,c--------,COORD
8,πολλοῖς,πολύς,a-p---nd-,ATR
9,τεκμηρίοις,τεκμήριον,n-p---nd-,OBJ
10,χρῆσθαι,χράομαι,v--pne---,OBJ_CO
11,δυνάμενος,δύναμαι,v-sppemn-,ADV_CO
12,ἀνδρῶν,ἀνήρ,n-p---mg-,ATR
13,τε,τε,c--------,COORD
14,μαρτυρίας,μαρτυρία,n-p---fa-,OBJ
15,φέρειν,φέρω,v--pna---,OBJ_CO
16,οὐκ,οὐ,d--------,AuxZ
17,ἀξίων,ἄξιος,a-p---mg-,ATR
18,ἀπιστεῖσθαι,ἀπιστέω,v--pne---,ADV
19,",",punc1,u--------,AuxX
20,πάντα,πᾶς,a-p---na-,ATR
21,ἀναβάλλομαι,ἀναβάλλω,v1spie---,PRED
22,ταῦτα,οὗτος,p-p---na-,OBJ
23,εἰς,εἰς,r--------,AuxP
24,τὸν,ὁ,l-s---ma-,ATR
25,περὶ,περί,r--------,AuxP
26,τῆς,ὁ,l-s---fg-,ATR
27,πολιτείας,πολιτεία,n-s---fg-,ADV
28,αὐτῶν,αὐτός,p-p---mg-,ATR
29,συγγραφησόμενον,συγγράφω,v-sfppma-,ATR
30,λόγον,λόγος,n-s---ma-,ADV
31,.,punc1,u--------,AuxK
