,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0544-002|618|1,1,ἵνα,ἵνα,c--------,AuxC
1,Leuven|0544-002|618|2,2,δὲ,δέ,d--------,AuxY
2,Leuven|0544-002|618|3,3,μὴ,μή,d--------,AuxZ
3,Leuven|0544-002|618|4,4,δοκῶμεν,δοκέω,v1ppsa---,ADV
4,Leuven|0544-002|618|5,5,ἐν,ἐν,r--------,AuxP
5,Leuven|0544-002|618|6,6,πᾶσιν,πᾶς,a-p---nd-,ADV
6,Leuven|0544-002|618|7,7,ἀπορητικοὶ,ἀπορητικός,a-p---mn-,PNOM
7,Leuven|0544-002|618|8,8,τυγχάνειν,τυγχάνω,v--pna---,OBJ
9,Leuven|0544-002|618|10,10,ἐπὶ,ἐπί,r--------,AuxP
10,Leuven|0544-002|618|11,11,τὴν,ὁ,l-s---fa-,ATR
11,Leuven|0544-002|618|12,12,ἐξ,ἐκ,r--------,AuxP
12,Leuven|0544-002|618|13,13,ἀρχῆς,ἀρχή,n-s---fg-,ATR
13,Leuven|0544-002|618|14,14,πρόθεσιν,πρόθεσις,n-s---fa-,OBJ
14,Leuven|0544-002|618|15,15,ἀναδραμόντες,ἀνατρέχω,v-papamn-,ADV
15,Leuven|0544-002|618|16,16,φήσομεν,φημί,v1pfia---,PRED
16,Leuven|0544-002|618|17,17,ὡς,ὡς,c--------,AuxC
17,Leuven|0544-002|618|18,18,εἴπερ,εἴπερ,c--------,AuxC
18,Leuven|0544-002|618|19,19,ὁ,ὁ,l-s---mn-,ATR
19,Leuven|0544-002|618|20,20,βαρβαρισμὸς,βαρβαρισμός,n-s---mn-,SBJ_CO
20,Leuven|0544-002|618|21,21,παράπτωσίς,παράπτωσις,n-s---fn-,PNOM_CO
21,Leuven|0544-002|618|22,22,ἐστι,εἰμί,v3spia---,ADV_CO
22,Leuven|0544-002|618|23,23,παρὰ,παρά,r--------,AuxP
23,Leuven|0544-002|618|24,24,τὴν,ὁ,l-s---fa-,ATR
24,Leuven|0544-002|618|25,25,κοινὴν,κοινός,a-s---fa-,ATR
25,Leuven|0544-002|618|26,26,συνήθειαν,συνήθεια,n-s---fa-,ATR
26,Leuven|0544-002|618|27,27,ἐν,ἐν,r--------,AuxP
27,Leuven|0544-002|618|28,28,μιᾷ,εἷς,m-s---fd-,ATR
28,Leuven|0544-002|618|29,29,λέξει,λέξις,n-s---fd-,ADV
29,Leuven|0544-002|618|30,30,θεωρούμενος,θεωρέω,v-sppemn-,ADV
31,Leuven|0544-002|618|32,32,ὡσαύτως,ὡσαύτως,d--------,ADV
32,Leuven|0544-002|618|33,33,δὲ,δέ,d--------,COORD
33,Leuven|0544-002|618|34,34,καὶ,καί,d--------,AuxZ
34,Leuven|0544-002|618|35,35,ὁ,ὁ,l-s---mn-,ATR
35,Leuven|0544-002|618|36,36,σολοικισμὸς,σολοικισμός,n-s---mn-,SBJ_CO
36,Leuven|0544-002|618|37,37,ἐν,ἐν,r--------,AuxP
37,Leuven|0544-002|618|38,38,πολλαῖς,πολύς,a-p---fd-,ATR
38,Leuven|0544-002|618|39,39,λέξεσι,λέξις,n-p---fd-,ATR
39,Leuven|0544-002|618|40,40,τὴν,ὁ,l-s---fa-,ATR
40,Leuven|0544-002|618|41,41,ὑπόστασιν,ὑπόστασις,n-s---fa-,OBJ
41,Leuven|0544-002|618|42,42,λαμβάνων,λαμβάνω,v-sppamn-,ADV
43,Leuven|0544-002|618|44,44,καὶ,καί,c--------,COORD
44,Leuven|0544-002|618|45,45,ἔστι,εἰμί,v3spia---,ADV_CO
45,Leuven|0544-002|618|46,46,βάρβαρον,βάρβαρος,a-s---nn-,PNOM_CO
46,Leuven|0544-002|618|47,47,μὲν,μέν,d--------,AuxY
47,Leuven|0544-002|618|48,48,τὸ,ὁ,l-s---nn-,ATR
48,Leuven|0544-002|618|49,49,†,†,u--------,AuxG
49,Leuven|0544-002|618|50,50,τράπεζα,τράπεζα,n-s---fn-,SBJ_CO
50,Leuven|0544-002|618|51,51,διὰ,διά,r--------,AuxP
51,Leuven|0544-002|618|52,52,τὸ,ὁ,l-s---na-,ATR
52,Leuven|0544-002|618|53,53,μὴ,μή,d--------,AuxZ
53,Leuven|0544-002|618|54,54,σύνηθες,συνήθης,a-s---na-,PNOM
54,Leuven|0544-002|618|55,55,εἶναι,εἰμί,v--pna---,ADV
55,Leuven|0544-002|618|56,56,τὸ,ὁ,l-s---na-,ATR
56,Leuven|0544-002|618|57,57,ῥῆμα,ῥῆμα,n-s---na-,SBJ
58,Leuven|0544-002|618|59,59,σόλοικον,σόλοικος,a-s---nn-,PNOM_CO
59,Leuven|0544-002|618|60,60,δὲ,δέ,d--------,COORD
60,Leuven|0544-002|618|61,61,τὸ,ὁ,l-s---nn-,ATR
62,Leuven|0544-002|618|63,63,πολλὰ,πολύς,a-p---na-,ADV
63,Leuven|0544-002|618|64,64,περιπατήσας,περιπατέω,v-sapamn-,ADV
64,Leuven|0544-002|618|65,65,κοπιᾷ,κοπιάω,v3spia---,SBJ_CO
65,Leuven|0544-002|618|66,66,μου,ἐγώ,p1s---cg-,ATR
66,Leuven|0544-002|618|67,67,τὰ,ὁ,l-p---na-,ATR
67,Leuven|0544-002|618|68,68,σκέλη,σκέλος,n-p---na-,OBJ
69,Leuven|0544-002|618|70,70,διὰ,διά,r--------,AuxP
70,Leuven|0544-002|618|71,71,τὸ,ὁ,l-s---na-,ATR
71,Leuven|0544-002|618|72,72,μὴ,μή,d--------,AuxZ
72,Leuven|0544-002|618|73,73,λέγεσθαι,λέγω,v--pne---,ADV
73,Leuven|0544-002|618|74,74,τῇ,ὁ,l-s---fd-,ATR
74,Leuven|0544-002|618|75,75,κοινῇ,κοινός,a-s---fd-,ATR
75,Leuven|0544-002|618|76,76,συνηθείᾳ,συνήθεια,n-s---fd-,ADV
77,Leuven|0544-002|618|78,78,ὡμολόγηται,ὁμολογέω,v3srie---,OBJ
78,Leuven|0544-002|618|79,79,ὅτι,ὅτι,c--------,AuxC
79,Leuven|0544-002|618|80,80,ἡ,ὁ,l-s---fn-,ATR
80,Leuven|0544-002|618|81,81,μὲν,μέν,d--------,AuxY
81,Leuven|0544-002|618|82,82,ἀναλογικὴ,ἀναλογικός,a-s---fn-,ATR
82,Leuven|0544-002|618|83,83,τέχνη,τέχνη,n-s---fn-,SBJ
83,Leuven|0544-002|618|84,84,ὄνομα,ὄνομα,n-s---nn-,PNOM
84,Leuven|0544-002|618|85,85,κενόν,κενός,a-s---nn-,ATR
85,Leuven|0544-002|618|86,86,ἐστι,εἰμί,v3spia---,OBJ_CO
86,Leuven|0544-002|618|87,87,πρὸς,πρός,r--------,AuxP
87,Leuven|0544-002|618|88,88,τὸ,ὁ,l-s---na-,ATR
88,Leuven|0544-002|618|89,89,μὴ,μή,d--------,AuxZ
89,Leuven|0544-002|618|90,90,βαρβαρίζειν,βαρβαρίζω,v--pna---,ADV_CO
90,Leuven|0544-002|618|91,91,ἢ,ἤ,c--------,COORD
91,Leuven|0544-002|618|92,92,σολοικίζειν,σολοικίζω,v--pna---,ADV_CO
93,Leuven|0544-002|618|94,94,δεῖ,δέω,v3spia---,OBJ_CO
94,Leuven|0544-002|618|95,95,δὲ,δέ,d--------,COORD
95,Leuven|0544-002|618|96,96,τὴν,ὁ,l-s---fa-,ATR
96,Leuven|0544-002|618|97,97,συνήθειαν,συνήθεια,n-s---fa-,OBJ
97,Leuven|0544-002|618|98,98,παρατηρεῖν,παρατηρέω,v--pna---,SBJ_CO
98,Leuven|0544-002|618|99,99,καὶ,καί,c--------,COORD
99,Leuven|0544-002|618|100,100,ἀκολούθως,ἀκολούθως,d--------,ADV
100,Leuven|0544-002|618|101,101,αὐτῇ,αὐτός,p-s---fd-,OBJ
101,Leuven|0544-002|618|102,102,διαλέγεσθαι,διαλέγω,v--pne---,SBJ_CO
