,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0544-002|146|1,1,καὶ,καί,c--------,AuxY
1,Leuven|0544-002|146|2,2,ἔστι,εἰμί,v3spia---,PRED
2,Leuven|0544-002|146|3,3,τῆς,ὁ,l-s---fg-,ATR
3,Leuven|0544-002|146|4,4,μὲν,μέν,d--------,AuxY
4,Leuven|0544-002|146|5,5,πρώτης,πρῶτος,a-s---fg-,ATR
5,Leuven|0544-002|146|6,6,ἰδέας,ἰδέα,n-s---fg-,PNOM_CO
6,Leuven|0544-002|146|7,7,ἰατρική,ἰατρικός,a-s---fn-,SBJ_CO
8,Leuven|0544-002|146|9,9,παιωνὶς,παιωνίς,a-s---fn-,ATR_CO
9,Leuven|0544-002|146|10,10,οὖσα,εἰμί,v-sppafn-,ADV
10,Leuven|0544-002|146|11,11,καὶ,καί,c--------,COORD
11,Leuven|0544-002|146|12,12,λυσίπονος,λυσίπονος,a-s---fn-,ATR_CO
12,Leuven|0544-002|146|13,13,τέχνη,τέχνη,n-s---fn-,PNOM
14,Leuven|0544-002|146|15,15,τῆς,ὁ,l-s---fg-,ATR
15,Leuven|0544-002|146|16,16,δὲ,δέ,d--------,COORD
16,Leuven|0544-002|146|17,17,δευτέρας,δεύτερος,a-s---fg-,PNOM_CO
17,Leuven|0544-002|146|18,18,κυβερνητική,κυβερνητικός,a-s---fn-,SBJ_CO
18,Leuven|0544-002|146|19,19,·,·,u--------,AuxK
