,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0544-002|594|1,1,ἀλλὰ,ἀλλά,c--------,AuxY
1,Leuven|0544-002|594|2,2,πρῶτον,πρῶτος,d--------,ADV
2,Leuven|0544-002|594|3,3,μὲν,μέν,d--------,AuxY
3,Leuven|0544-002|594|4,4,οὐχ,οὐ,d--------,AuxZ
4,Leuven|0544-002|594|5,5,ὑπὸ,ὑπό,r--------,AuxP
5,Leuven|0544-002|594|6,6,πάντων,πᾶς,a-p---mg-,OBJ
6,Leuven|0544-002|594|7,7,ὁμολογεῖται,ὁμολογέω,v3spie---,PRED
7,Leuven|0544-002|594|8,8,ποιητὴς,ποιητής,n-s---mn-,PNOM
8,Leuven|0544-002|594|9,9,ἀρχαιότατος,ἀρχαῖος,a-s---mns,ATR
9,Leuven|0544-002|594|10,10,εἶναι,εἰμί,v--pna---,OBJ
10,Leuven|0544-002|594|11,11,Ὅμηρος,Ὅμηρος,n-s---mn-,SBJ
11,Leuven|0544-002|594|12,12,·,·,u--------,AuxK
