,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0544-002|68|1,1,τὸ,ὁ,l-s---nn-,ATR
1,Leuven|0544-002|68|2,2,γὰρ,γάρ,d--------,AuxY
2,Leuven|0544-002|68|3,3,αἰσθητὸν,αἰσθητός,a-s---nn-,SBJ
3,Leuven|0544-002|68|4,4,πάλιν,πάλιν,d--------,ADV
5,Leuven|0544-002|68|6,6,ᾗ,ᾗ,d--------,ADV
6,Leuven|0544-002|68|7,7,αἰσθητόν,αἰσθητός,a-s---nn-,PNOM
7,Leuven|0544-002|68|8,8,ἐστιν,εἰμί,v3spia---,ADV
9,Leuven|0544-002|68|10,10,οὐ,οὐ,d--------,AuxZ
10,Leuven|0544-002|68|11,11,διδάσκεται,διδάσκω,v3spie---,PRED
11,Leuven|0544-002|68|12,12,·,·,u--------,AuxK
