,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0544-002|434|1,1,ὥστε,ὥστε,c--------,AuxC
1,Leuven|0544-002|434|2,2,τὸ,ὁ,l-s---nn-,ATR
2,Leuven|0544-002|434|3,3,φύσει,φύσις,n-s---fd-,ADV
3,Leuven|0544-002|434|4,4,κινοῦν,κινέω,v-sppann-,SBJ
4,Leuven|0544-002|434|5,5,ὁμοίως,ὅμοιος,d--------,ADV
5,Leuven|0544-002|434|6,6,τοὺς,ὁ,l-p---ma-,ATR
6,Leuven|0544-002|434|7,7,ἀπαραποδίστους,ἀπαραπόδιστος,a-p---fa-,ATR
7,Leuven|0544-002|434|8,8,ἔχοντας,ἔχω,v-pppama-,OBJ
8,Leuven|0544-002|434|9,9,τὰς,ὁ,l-p---fa-,ATR
9,Leuven|0544-002|434|10,10,αἰσθήσεις,αἴσθησις,n-p---fa-,OBJ
10,Leuven|0544-002|434|11,11,κινεῖ,κινέω,v3spia---,ADV
