,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|0544-002|126|1,1,οὐ,οὐ,d--------,AuxZ
1,Leuven|0544-002|126|2,2,γάρ,γάρ,d--------,AuxY
2,Leuven|0544-002|126|3,3,πώ,πω,d--------,AuxY
3,Leuven|0544-002|126|4,4,τις,τις,p-s---cn-,SBJ
4,Leuven|0544-002|126|5,5,τῇδε,τῇδε,d--------,ADV
5,Leuven|0544-002|126|6,6,παρέπλω,παραπλέω,v3saia---,PRED_CO
6,Leuven|0544-002|126|7,7,νηὶ,ναῦς,n-s---fd-,ADV
7,Leuven|0544-002|126|8,8,μελαίνῃ,μέλας,a-s---fd-,ATR
8,Leuven|0544-002|126|9,9,πρίν,πρίν,c--------,AuxC
9,Leuven|0544-002|126|10,10,γ’,γε,d--------,AuxZ
10,Leuven|0544-002|126|11,11,ἡμέων,ἐγώ,p1p---cg-,ATR
11,Leuven|0544-002|126|12,12,μελίγηρυν,μελίγηρυς,n-s---fa-,ATR
12,Leuven|0544-002|126|13,13,ἀπὸ,ἀπό,r--------,AuxP
13,Leuven|0544-002|126|14,14,στομάτων,στόμα,n-p---ng-,ADV
14,Leuven|0544-002|126|15,15,ὄπ’,ὄψ,n-s---fa-,OBJ
15,Leuven|0544-002|126|16,16,ἀκούσῃ,ἀκούω,v3sasa---,ADV
17,Leuven|0544-002|126|18,18,ἀλλ’,ἀλλά,c--------,COORD
18,Leuven|0544-002|126|19,19,ὅ,ὁ,l-s---mn-,SBJ
19,Leuven|0544-002|126|20,20,γε,γέ,d--------,AuxZ
20,Leuven|0544-002|126|21,21,τερψάμενος,τέρπω,v-sapmmn-,ADV_CO
21,Leuven|0544-002|126|22,22,νεῖται,νέω,v3spie---,PRED_CO
22,Leuven|0544-002|126|23,23,καὶ,καί,c--------,COORD
23,Leuven|0544-002|126|24,24,πλείονα,πλείων,a-p---nac,OBJ
24,Leuven|0544-002|126|25,25,εἰδώς,οἶδα,v-srpamn-,ADV_CO
