,@id,@form,@lemma,@postag,@relation
0,1,ἡνίκα,ἡνίκα,d--------,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,ἤδη,ἤδη,d--------,ADV
3,4,αὐτῷ,αὐτός,p-s---md-,OBJ
4,5,ἐδόκει,δοκέω,v3siia---,ADV
5,6,καλῶς,καλός,d--------,ADV
6,7,ἔχειν,ἔχω,v--pna---,OBJ
7,8,τὰ,ὁ,l-p---na-,SBJ
8,9,ἐν,ἐν,r--------,AuxP
9,10,Βαβυλῶνι,Βαβυλών,n-s---fd-,ATR
10,11,ὡς,ὡς,c--------,AuxC
11,12,καὶ,καί,d--------,AuxZ
12,13,ἀποδημεῖν,ἀποδημέω,v--pna---,ADV
13,14,",",punc1,u--------,AuxX
14,15,συνεσκευάζετο,συσκευάζω,v3siie---,PRED_CO
15,16,τὴν,ὁ,l-s---fa-,ATR
16,17,εἰς,εἰς,r--------,AuxP
17,18,Πέρσας,Πέρσης,n-p---ma-,ATR
18,19,πορείαν,πορεία,n-s---fa-,OBJ
19,20,καὶ,καί,c--------,COORD
20,21,τοῖς,ὁ,l-p---md-,ATR
21,22,ἄλλοις,ἄλλος,p-p---md-,OBJ
22,23,παρήγγειλεν,παραγγέλλω,v3saia---,PRED_CO
23,24,·,punc1,u--------,AuxK
