@ref,@id,@form,@lemma,@postag,@relation
Leuven|0062-015|46|1,1,ἀτὰρ,ἀτάρ,d--------,AuxY
Leuven|0062-015|46|2,2,εἰ,εἰ,c--------,AuxC
Leuven|0062-015|46|3,3,καὶ,καί,d--------,AuxZ
Leuven|0062-015|46|4,4,μηδέν,μηδείς,p-s---na-,SBJ
Leuven|0062-015|46|5,5,τι,τις,p-s---na-,ATR
Leuven|0062-015|46|6,6,ἕτερον,ἕτερος,a-s---na-,ATR
Leuven|0062-015|46|7,7,",",",",u--------,AuxX
Leuven|0062-015|46|8,8,ἱερεῖ,ἱερεύς,n-s---md-,PNOM
Leuven|0062-015|46|9,9,γε,γε,d--------,AuxZ
Leuven|0062-015|46|10,10,ὄντι,εἰμί,v-sppamd-,ATR
Leuven|0062-015|46|11,11,ὑπεξίστασθαι,ὑπεξίσταμαι,v--pne---,SBJ
Leuven|0062-015|46|12,12,καλῶς,καλός,d--------,ADV
Leuven|0062-015|46|13,13,εἶχεν,ἔχω,v3siia---,PRED
Leuven|0062-015|46|14,14,",",",",u--------,AuxX
Leuven|0062-015|46|15,15,εἰ,εἰ,c--------,AuxC
Leuven|0062-015|46|16,16,καὶ,καί,d--------,AuxZ
Leuven|0062-015|46|17,17,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0062-015|46|18,18,Ἐπικούρου,Ἐπίκουρος,n-s---mg-,OBJ
Leuven|0062-015|46|19,19,πάνυ,πάνυ,d--------,ADV
Leuven|0062-015|46|20,20,καταπεφρόνηκας,καταφρονέω,v2sria---,ADV
Leuven|0062-015|46|21,21,.,.,u--------,AuxK
Leuven|0062-015|46|22,22,[0],,,ADV
Leuven|0062-015|46|23,23,[1],,,OBJ
