@ref,@id,@form,@lemma,@postag,@relation
Leuven|0062-015|94|1,1,ἐβεβραδύκει,βραδύνω,v3slia---,PRED
Leuven|0062-015|94|2,2,δέ,δέ,d--------,AuxY
Leuven|0062-015|94|3,3,",",",",u--------,AuxX
Leuven|0062-015|94|4,4,ὡς,ὡς,c--------,AuxG
Leuven|0062-015|94|5,5,ἔφασκε,φάσκω,v3siia---,ExD
Leuven|0062-015|94|6,6,",",",",u--------,AuxX
Leuven|0062-015|94|7,7,φρενίτιδι,φρένιτις,n-s---fd-,ADV
Leuven|0062-015|94|8,8,ἑαλωκότα,ἁλίσκομαι,v-srpama-,ADV
Leuven|0062-015|94|9,9,θεραπεύων,θεραπεύω,v-sppamn-,ADV
Leuven|0062-015|94|10,10,Πολυπρέποντα,Πολυπρέπων,n-s---ma-,OBJ
Leuven|0062-015|94|11,11,τὸν,ὁ,l-s---ma-,ATR
Leuven|0062-015|94|12,12,αὐλητήν,αὐλητής,n-s---ma-,APOS
Leuven|0062-015|94|13,13,.,.,u--------,AuxK
